node,spread_D2,spread_D4,spread_D8
COLRIVER_2_B2,24.82891642156863,38.8305093382353,56.96056254901961
COLRSLR_GNODE1,32.058197144607846,44.90654579656863,59.57171345588235
COLSTJT_1_B1,31.166095134803918,51.10033899509804,70.34838656862746
COLSTRIP_5_PACWGNODE,24.503420281862745,37.206809767156855,49.36174819852941
COLWATER_1_B2,55.27700735294118,87.37484803921569,136.05863075980395
COLWATER_1_N011,39.4821262745098,61.42125541666667,88.63418691176469
COMBINEH_NODET,26.275931225490197,40.596096127450984,52.24855696078431
COMMERCE_GNODE1,17.47732303921569,27.11292894607843,33.89734953431372
CONCHO_GNODE1,22.053284056372547,35.43589476715687,50.02485405637255
CONDOR_7_N002,26.987061985294115,44.374039191176465,57.54290611519608
CONTROLX_1_N003,263.34315205882353,397.8356667769608,443.53422773284314
CONTROLX_1_N005,263.34315205882353,397.8356667769608,443.53422773284314
CONTROLX_1_N008,263.34315205882353,397.8356667769608,443.53422773284314
CONTROLX_1_N009,263.34315205882353,397.8356667769608,443.53422773284314
CONTROLX_1_N010,263.34315205882353,397.8356667769608,443.53422773284314
CONTROL_1_B1,263.34315205882353,397.8356667769608,443.53422773284314
CONTROL_1_N034,263.34315205882353,397.8356667769608,443.53422773284314
CONTROL_7_B1,247.31995827205884,371.2377103186274,406.5525654044118
CONTROL_7_N021,247.31995827205884,371.2377103186274,406.5525654044118
COPPERMT_6_GN001,22.298091911764704,32.63965426470588,40.540004742647056
COPPERMT_7_N002,22.298091911764704,32.63965426470588,40.540004742647056
CORAMA_7_N003,31.76023100490196,51.88569257352941,63.306812242647055
CORAMB_7_N003,31.76023100490196,51.88569257352941,63.306812242647055
CORCCITY_7_N002,90.21645596813727,147.92129938725492,216.57587959558822
CORCORAN_7_N001,90.21645596813727,147.92129938725492,216.57587959558822
CORCRAN2_7_N001,90.21645596813727,147.92129938725492,216.57587959558822
CORONADO_6_B1,38.54432186274509,62.916890428921576,83.16704813725491
CORRAL1_6_N002,27.10531992647059,46.98252563725491,64.1931493382353
COTATI_6_B1,37.51721540441177,55.21090713235294,81.4849087867647
COTTLE_7_N002,25.177160588235292,35.707547610294114,51.547986458333334
COTWDPGE_1_N024,19.763363958333333,30.939249803921566,45.687408100490195
COVEMOUN_GNODE1,17.872967377450983,29.76578441176471,36.86386544117647
COVEMOUN_GNODE2,17.872967377450983,29.76578441176471,36.86386544117647
COVERD_7_N002,19.204487708333332,29.64411916666667,43.039662450980394
COVERD_7_N004,19.204487708333332,29.64411916666667,43.039662450980394
COVERD_7_N005,19.204487708333332,29.64411916666667,43.039662450980394
COWCREEK_6_N001,19.67729895833333,30.93639151960784,45.7012562254902
CPBORDER_7_N001,39.31564572303921,70.08993547794117,93.75495730392157
CPBORDER_7_N002,39.31564572303921,70.08993547794117,93.75495730392157
CPLECEF_1_B1,41.98600770833333,75.55972708333334,93.71344725490196
CRANEVLY_6_N003,71.28004980392157,117.04256145833334,168.21135465686274
CRELMN_7_N001,49.750388247549026,84.00832039215686,115.82015659313726
CRELMN_7_N003,61.627532352941174,102.2308724387255,132.82079950980392
CRESSEY_1_N003,61.718318455882354,101.10235454656865,133.12434153186274
CRESTA_2_B1,26.618677610294117,44.99047262254902,63.61486370098039
CRESTWD_6_B1,61.627532352941174,102.2308724387255,132.82079950980392
CRIMSN_7_CN3,24.303762009803922,38.54926791666667,56.96056254901961
CRIMSN_7_CN4,24.303762009803922,38.54926791666667,56.96056254901961
CROCKTAP_2_B1,31.353275698529412,51.232237965686274,65.4681874632353
CRWCRKGN_7_N001,52.38400132352942,76.13410332107843,101.61104955882354
CSADIAB_7_N001,263.34315205882353,397.8356667769608,443.53422773284314
CSCCOG_6_N001,49.47626375,76.99939764705883,112.00520323529412
CSCGNRA1_7_N101,48.54724770833333,77.11878104166667,109.21399365196078
CSCGNRA2_7_N101,48.881672083333335,77.05743238970588,108.96658770833335
CSTRVLLE_1_N003,69.8048605637255,108.04870653186273,131.88035412990197
CSTRVLLE_1_N004,69.8048605637255,108.04870653186273,131.88035412990197
CSTRVLLE_1_N005,69.8048605637255,108.04870653186273,131.88035412990197
CSUCISL_7_N001,29.30393536764706,46.46791207107843,55.718271507352945
CTG1AGE_7_N001,31.040155624999997,49.730731409313734,64.7248824754902
CTG1AGN_7_N001,30.666323602941176,49.28406323529412,66.01044821078432
CTG1BGE_7_N001,31.040155624999997,49.730731409313734,64.7248824754902
CTG1BGN_7_N001,30.666323602941176,49.28406323529412,66.01044821078432
CTRPKGEN_7_B1,31.019714448529413,49.72269074754902,61.18881982843137
CURRCRK_NODE1,13.382831862745098,19.658039644607843,26.21956
CURRCRK_NODE2,12.557239705882353,17.888751654411767,22.899168443627453
CURRCRK_NODE3,13.382831862745098,19.658039644607843,26.21956
CURTISS_1_N010,41.59854401960784,68.03404067401961,97.16241525735296
CURTISS_1_N102,61.718318455882354,101.10235454656865,133.12434153186274
CURTISS_1_N103,61.71715424019608,101.05998395833332,133.04208824754903
CUTLER_NODE1,7.943144485294118,12.571411495098037,15.045734448529412
CUTLER_NODE2,7.937456004901961,12.549119828431373,15.04458661764706
CUYAMAGN_7_N001,50.88662620098039,84.22322218137256,105.76527927696078
CUYAMAGN_7_NSB1,50.88662620098039,84.22322218137256,105.76527927696078
CYMRIC_1_B1,34.184745906862744,57.22344583333334,76.44452747549019
CYMRIC_1_N001,34.184745906862744,57.22344583333334,76.44452747549019
CYMRIC_1_N004,34.184745906862744,57.22344583333334,76.44452747549019
DAGGET_7_N003,36.51183698529412,51.424075539215686,71.37539671568626
DAGGET_7_N005,36.51183698529412,51.424075539215686,71.37539671568626
DAGGET_7_N007,36.51183698529412,51.424075539215686,71.37539671568626
DAGGET_7_N009,36.51183698529412,51.424075539215686,71.37539671568626
DAGGET_7_N011,36.51183698529412,51.424075539215686,71.37539671568626
DAGGET_7_N013,36.51183698529412,51.424075539215686,71.37539671568626
DAGGET_7_N017,36.51183698529412,51.424075539215686,71.37539671568626
DAGGET_7_N018,36.51183698529412,51.424075539215686,71.37539671568626
DAIRYLND_1_N013,153.40845832107846,263.1512648897059,427.27658129901965
DALREED_NODED,29.97530138480392,41.86365742647059,55.47923742647059
DALREED_NODEO,29.97530138480392,41.86365742647059,55.47923742647059
DALTONU_NODET,10.467523823529412,16.263485465686276,20.96097432598039
DARYLDGN_7_N002,153.40845832107846,263.1512648897059,427.27658129901965
DARYLDGN_7_N003,153.40845832107846,263.1512648897059,427.27658129901965
DAVEJOHN_NODE1,15.5413068627451,22.748162083333334,28.501636764705882
DAVEJOHN_NODE2,15.5413068627451,22.748162083333334,28.501636764705882
DAVEJOHN_NODE3,15.5413068627451,22.727758210784316,28.443960784313724
DAVEJOHN_NODE4,15.5413068627451,22.727758210784316,28.443960784313724
DAVIS_1_N001,27.374916421568628,45.12693926470588,64.48661585784313
DAVIS_1_N018,27.374916421568628,45.12693926470588,64.48661585784313
DAVIS_1_N029,27.374916421568628,45.12693926470588,64.48661585784313
DAVIS_1_N030,27.374916421568628,45.12693926470588,64.48661585784313
DAWNLS_7_N001,30.673738125000003,49.432740686274514,63.93073468137254
DEADMAN_7_GNODE1,30.83697066176471,45.94388740196078,57.113113541666664
DELAMO_2_N001,31.010582990196077,49.826601409313724,63.39225049019608
DELAMO_2_N050,31.010582990196077,49.826601409313724,63.39225049019608
DELAMO_2_N051,31.010582990196077,49.826601409313724,63.39225049019608
DELAMO_2_N060,31.010582990196077,49.826601409313724,63.39225049019608
DELAMO_2_N061,31.010582990196077,49.826601409313724,63.39225049019608
DELAMO_2_N071,31.010582990196077,49.826601409313724,63.39225049019608
DELAMO_2_N072,31.010582990196077,49.826601409313724,63.39225049019608
DELAMO_2_N073,31.010582990196077,49.826601409313724,63.39225049019608
DELAMO_2_N074,31.010582990196077,49.826601409313724,63.39225049019608
DELEVAN_2_B1,21.876980208333336,35.67318143382353,48.28889328431373
DELSURC1_7_N002,30.673738125000003,49.432740686274514,63.93073468137254
DELSURC1_7_N003,30.673738125000003,49.432740686274514,63.93073468137254
DELSURC1_7_N004,30.673738125000003,49.432740686274514,63.93073468137254
DELSURC1_7_N005,30.673738125000003,49.432740686274514,63.93073468137254
DELSURC1_7_N006,30.673738125000003,49.432740686274514,63.93073468137254
DELSURC2_7_N002,30.673738125000003,49.432740686274514,63.93073468137254
DELSURC2_7_N003,30.673738125000003,49.432740686274514,63.93073468137254
DELSUR_6_N008,30.673738125000003,49.432740686274514,63.93073468137254
DELTAPMP_2_N008,26.053466004901956,44.09569401960784,57.749772953431375
DERRICK_6_N002,48.834511519607844,79.06613818627451,110.2059625735294
DERRICK_6_N003,48.834511519607844,79.06613818627451,110.2059625735294
DESABLA_6_B1,21.966428578431373,35.74362625,52.72585539215686
DESCHTP1_6_B1,19.67729895833333,30.93639151960784,45.7012562254902
DEVERS_1_B1,27.08696420343138,40.52981203431373,52.87532662990196
DEVERS_1_N057,27.08696420343138,40.52981203431373,52.87532662990196
DEVERS_1_N081,27.08696420343138,40.52981203431373,52.87532662990196
DEVERS_1_N102,27.08696420343138,40.52981203431373,52.87532662990196
DEVERS_1_N103,27.08696420343138,40.52981203431373,52.87532662990196
DEVERS_1_N112,27.08696420343138,40.52981203431373,52.87532662990196
DEVERS_2_B2,27.174245073529413,40.137786372549016,52.37663928921569
DEVERS_2_N072,27.08696420343138,40.52981203431373,52.87532662990196
DEVERS_2_N117,27.174245073529413,40.137786372549016,52.37663928921569
DEXZEL_1_N001,36.63211801470588,59.31311892156863,77.9694812867647
DGPAN1_7_CN1,32.805447083333334,60.310500833333336,70.98194598039215
DIABLO_5_B1,31.990377205882353,50.71209507352941,66.92179334558824
DNUBAJCT_6_B1,66.30486250000001,114.4313343137255,171.23313374999998
DOBBISLR_GNODE1,32.058197144607846,44.90654579656863,59.57171345588235
DONNELLS_7_B1,43.75008590686275,70.94118840686275,100.60146090686275
DORENALK_GNODE1,30.810286348039217,43.94135106617647,58.07047343137254
DOSPALS_7_N002,82.9161294240196,142.00571469362748,217.74302574754904
DOSPAL_7_N003,117.95987254901962,188.04012926470588,278.3226298039216
DOUBLEC_1_B1,34.60049170343137,57.043640196078435,76.11700155637256
DRACKRS2_7_N002,24.303762009803922,38.54926791666667,56.96056254901961
DRACKRS2_7_N003,24.303762009803922,38.54926791666667,56.96056254901961
DRACKRS3_7_N001,24.303762009803922,38.54926791666667,56.96056254901961
DRACKRS3_7_N003,24.303762009803922,38.54926791666667,56.96056254901961
DRACKRS4_7_N001,24.303762009803922,38.54926791666667,56.96056254901961
DRACKRS4_7_N003,24.303762009803922,38.54926791666667,56.96056254901961
DRACKRS4_7_N004,24.303762009803922,38.54926791666667,56.96056254901961
DRAZIL_7_GNODE1,32.88131047794118,45.894951213235295,60.213145147058825
DREWSR_7_N002,32.93508897058824,51.14519165441176,76.32014449754902
DRUM38780_7_B1,25.094829914215687,44.29512669117647,63.848712818627455
DRUM38780_7_B3,25.094829914215687,44.29512669117647,63.848712818627455
DRUM38780_7_B4,25.094829914215687,44.29512669117647,63.848712818627455
DRUM38780_7_B7,25.094829914215687,44.29512669117647,63.848712818627455
DRUM_1_B1,25.834047156862745,44.68039870098039,63.98637531862745
DRUM_6_B1,25.101093700980392,44.501885857843135,63.89578031862746
DRYRANCH_7_N001,30.673738125000003,49.432740686274514,63.93073468137254
DSAMIGO_2_N011,69.94862980392156,108.61220082107843,157.8351743137255
DSRTHV3_7_N001,25.148691458333335,40.380053504901966,57.159671593137254
DSRTHV3_7_N002,25.148691458333335,40.380053504901966,57.159671593137254
DSRTHV3_7_N003,25.148691458333335,40.380053504901966,57.159671593137254
DSRTSN_7_N001,25.206400036764705,40.48089272058823,57.159671593137254
DSRTSN_7_N002,25.206400036764705,40.48089272058823,57.159671593137254
DSRTSN_7_NBT3,25.206400036764705,40.48089272058823,57.159671593137254
DSRTSN_7_NBT4,25.206400036764705,40.48089272058823,57.159671593137254
DTCHFL1_1_B1,26.26907924019608,44.878751225490205,66.00882448529413
DTCHFL2_1_B1,26.03081452205882,44.57162786764707,65.39553865196078
DUCORGN1_7_N001,29.880997794117647,48.4247418382353,57.82343593137254
DUCORGN2_7_N001,29.880997794117647,48.4247418382353,57.82343593137254
DUCORGN3_7_N001,29.880997794117647,48.4247418382353,57.82343593137254
DUCORGN4_7_N001,29.880997794117647,48.4247418382353,57.82343593137254
DUNLAP_NODET,15.549052622549022,25.85103578431373,35.57497165441177
DYERSM3_7_N001,27.62537056372549,43.540760808823535,62.19837600490197
DYNAMO_NODE1,11.040793431372549,16.90876898284314,21.639761654411764
DYNAMO_NODE2,11.040793431372549,16.90876898284314,21.639761654411764
DYNAMO_NODE3,11.040793431372549,16.90876898284314,21.639761654411764
EAGLEMTN_2_N001,25.071567169117646,41.963148063725484,51.60248154411765
EAGLEPOI_NODET,33.05232047794118,45.83101596813726,60.461195000000004
EAGLMTC1_6_N001,25.071567169117646,41.963148063725484,51.60248154411765
EASLEY_7_N002,1.1309176470588234,1.556914705882353,1.853963725490196
EASLEY_7_N003,1.1309176470588234,1.556914705882353,1.853963725490196
EASLEY_7_N004,1.1309176470588234,1.556914705882353,1.853963725490196
EASLEY_7_N005,1.1309176470588234,1.556914705882353,1.853963725490196
EASLEY_7_N006,1.1309176470588234,1.556914705882353,1.853963725490196
EASLEY_7_N007,1.1309176470588234,1.556914705882353,1.853963725490196
EASLEY_7_N008,1.1309176470588234,1.556914705882353,1.853963725490196
EASLEY_7_N010,1.1309176470588234,1.556914705882353,1.853963725490196
EASLEY_7_N011,1.1309176470588234,1.556914705882353,1.853963725490196
EASLEY_7_N012,1.1309176470588234,1.556914705882353,1.853963725490196
EASLEY_7_N013,1.1309176470588234,1.556914705882353,1.853963725490196
EASLEY_7_N014,1.1309176470588234,1.556914705882353,1.853963725490196
EASLEY_7_N015,1.1309176470588234,1.556914705882353,1.853963725490196
EASLEY_7_N016,1.1309176470588234,1.556914705882353,1.853963725490196
EASTGATE_6_N004,40.84909004901961,60.783411164215686,82.58496155637255
ECO_1_B1,40.08676911764706,67.28189264705884,86.95343533088236
ECO_2_B1,40.08676911764706,67.28189264705884,86.95343533088236
EDES_7_N002,33.49219134803921,56.584066053921575,80.58539666666667
EDMONSTN_2_N023,30.0492837377451,47.42871381127451,56.88860106617648
EDWARD_7_CN1,31.769084436274504,51.875696004901954,63.306812242647055
EDWARD_7_CN2,31.769084436274504,51.875696004901954,63.306812242647055
EDWARD_7_N001,31.769084436274504,51.875696004901954,63.306812242647055
EDWARD_7_N003,31.769084436274504,51.875696004901954,63.306812242647055
EDWARD_7_N005,31.769084436274504,51.875696004901954,63.306812242647055
EDWARD_7_N006,31.769084436274504,51.875696004901954,63.306812242647055
EGLERCK_1_B1,51.8694025,86.42738708333334,136.37642410539218
EISENHOW_1_N031,27.66915775735294,44.632067683823536,52.87072921568628
EISENHOW_1_N038,27.66915775735294,44.632067683823536,52.87072921568628
EISENHOW_1_N039,27.66915775735294,44.632067683823536,52.87072921568628
EISENHOW_1_N040,27.66915775735294,44.632067683823536,52.87072921568628
EKOLAFLT_2_WINDGNODE,15.152305208333335,25.353548651960786,35.04483897058824
ELBESLR_GNODE1,31.068433223039214,44.55351981617646,59.33107167892157
ELCAJNEG_7_GN001,73.96313424019607,108.53075672794118,172.52568031862748
ELCAJNGT_7_N011,73.96313424019607,108.53075672794118,172.52568031862748
ELCAJN_7_N004,213.94466333333332,367.8409771568628,460.6392189705883
ELCAJON_6_B1,73.96313424019607,108.53075672794118,172.52568031862748
ELCAJON_6_GN001,73.96313424019607,108.53075672794118,172.52568031862748
ELCAJON_6_GN002,73.96313424019607,108.53075672794118,172.52568031862748
ELCAPTN_1_N008,61.71715424019608,101.05998395833332,133.04208824754903
ELCAPTN_7_N004,61.71715424019608,101.05998395833332,133.04208824754903
ELCASCO_1_N021,27.309587328431377,43.16496825980393,54.13974393382354
ELCRRTO_1_N001,31.324577622549022,51.16018583333333,69.34012305147058
ELDORU1_7_B2,27.28970240196079,43.5687262745098,62.86047085784314
ELDORU2_7_B2,27.28970240196079,43.5687262745098,62.86047085784314
ELECTRA_2_B1,28.004613774509806,48.2477125,69.7273068504902
ELEKTRON_1_SOLAR1GNODE,10.49736504901961,15.964125183823528,20.081029460784315
ELGNJCT_6_B1,23.28320296568627,40.056732892156866,58.02521719362745
ELKCRKJT_6_B1,20.341883333333335,31.717314522058825,46.007615563725494
ELKHILLS_7_N001,34.29869474264706,57.22344583333334,76.52258399509805
ELKHILLS_7_N003,34.29869474264706,57.22344583333334,76.52258399509805
ELKHRN_7_N001,69.8048605637255,108.04870653186273,131.88035412990197
ELKHRN_7_N002,69.8048605637255,108.04870653186273,131.88035412990197
ELKHRN_7_N003,69.8048605637255,108.04870653186273,131.88035412990197
ELLIOTT_7_N001,41.1574943872549,67.56948835784314,85.64884095588235
ELLIS_2_B1,30.86128941176471,47.75408367647059,65.95991675245098
ELLIS_6_N003,30.86128941176471,47.75408367647059,65.95991675245098
ELNIDBIO_6_N001,61.71715424019608,98.74603762254901,133.01340868872546
ELNIDO_7_N002,65.51220784313725,98.74603762254901,142.65119502450978
ELSEGNDO_2_B1,30.88743360294118,48.36264226715686,67.01451386029413
EMBRCDR_2_N001,35.831902365196086,57.75593979166666,77.46357083333334
ENCANWND_6_N002,31.778213002450975,51.91272598039216,61.38985602941177
ENCANWND_6_N003,31.778213002450975,51.91272598039216,61.38985602941177
ENCINA_1_B1,38.84587632352941,60.14451046568628,80.21325387254902
ENCINA_2_B1,38.93294544117647,61.050770600490196,79.77176582107845
ENERSJ_7_N001,40.08676911764706,67.28189264705884,90.61422459558824
ENTERPRU_NODE1,18.23337425245098,29.063489080882356,36.52744285539216
ESCALANS_3_BESS1GNODE,20.053789215686272,32.35941029411765,53.00996666666667
ESCALANS_3_SOLAR1GNODE,20.053789215686272,32.35941029411765,53.00996666666667
ESCALANS_3_SOLAR2GNODE,20.053789215686272,32.35941029411765,53.00996666666667
ESCALANS_3_SOLAR3GNODE,20.053789215686272,32.35941029411765,53.00996666666667
ESCNDIDO_2_N021,37.96995357843137,56.39724601715687,72.72971984068627
ESCNDIDO_6_B1,37.96995357843137,56.39724601715687,72.72971984068627
ESCNDO_7_N002,28.655430392156862,49.19046470588235,72.21914575980392
ESHORE_2_B1,38.821713651960785,63.72564830882352,87.55022248774509
ESIDE_NODET,33.17150526960785,46.10291887254902,60.69602275735294
ESRPP1_7_N001,26.158409166666672,41.23129212009805,57.06724957107843
ESRPP1_7_N003,26.158409166666672,41.23129212009805,57.06724957107843
ESRPP1_7_N004,26.158409166666672,41.23129212009805,57.06724957107843
ESRPP1_7_N005,26.158409166666672,41.23129212009805,57.06724957107843
ESRPP2_7_N001,26.158409166666672,41.23129212009805,57.06724957107843
ESRPP2_7_N003,26.158409166666672,41.23129212009805,57.06724957107843
ESRPP2_7_N004,26.158409166666672,41.23129212009805,57.06724957107843
ESRPP2_7_N005,26.158409166666672,41.23129212009805,57.06724957107843
ESRPP3_7_N001,26.158409166666672,41.23129212009805,57.06724957107843
ESRPP3_7_N002,26.158409166666672,41.23129212009805,57.06724957107843
ESRPP3_7_N004,26.158409166666672,41.23129212009805,57.06724957107843
ESRPP3_7_N005,26.158409166666672,41.23129212009805,57.06724957107843
ESTWND_7_N001,30.13409776960784,47.19624970588236,56.53627296568627
ETIWANDA_2_N109,28.539438051470587,45.1537168627451,56.52591421568628
ETIWANDA_6_GN001,28.539438051470587,45.1537168627451,56.52591421568628
ETIWANDA_6_GN002,28.539438051470587,45.1537168627451,56.52591421568628
ETIWANDA_6_GN003,28.539438051470587,45.1537168627451,56.52591421568628
ETIWANDA_6_N004,28.539438051470587,45.1537168627451,56.52591421568628
ETIWANDA_6_N006,28.539438051470587,45.1537168627451,56.52591421568628
ETIWANDA_6_N008,28.539438051470587,45.1537168627451,56.52591421568628
ETIWANDA_6_N011,28.539438051470587,45.1537168627451,56.52591421568628
ETIWANDA_6_N015,28.539438051470587,45.1537168627451,56.52591421568628
ETIWANDA_6_N016,28.539438051470587,45.1537168627451,56.52591421568628
ETIWANDA_6_N017,28.539438051470587,45.1537168627451,56.52591421568628
ETIWANDA_6_N018,28.539438051470587,45.1537168627451,56.52591421568628
ETIWANDA_6_N019,28.539438051470587,45.1537168627451,56.52591421568628
ETIWANDA_6_N020,28.539438051470587,45.1537168627451,56.52591421568628
ETIWANDA_6_N021,28.539438051470587,45.1537168627451,56.52591421568628
ETIWANDA_6_N022,28.539438051470587,45.1537168627451,56.52591421568628
ETIWANDA_6_N023,28.539438051470587,45.1537168627451,56.52591421568628
ETIWANDA_7_N002,28.539438051470587,45.1537168627451,56.52591421568628
ETIWND_6_N026,28.539438051470587,45.1537168627451,56.52591421568628
ETWPKGEN_7_B1,28.539438051470587,45.1537168627451,56.52591421568628
EUREKA_6_N001,25.296696323529414,38.30899161764706,51.24487943627451
EVERGBIO_NODEO,30.752908480392154,43.84279835784314,57.12748357843137
EXCHQRTP_7_B1,76.64197365196077,126.92928475490196,186.44565186274508
EXXONBH_7_B2,28.879302107843138,45.483401740196086,66.8590838112745
EXXONBH_7_N005,28.879302107843138,45.483401740196086,66.8590838112745
EXXON_NODEA,8.722008443627452,13.095296936274508,15.213094301470587
EXXON_NODEB,8.722008443627452,13.095296936274508,15.213094301470587
EXXON_NODEC,8.722008443627452,13.095296936274508,15.213094301470587
FALLCREE_NODET,33.22111464460784,46.02609045343137,60.64027607843137
FALLSCRK_7_UNITGNODE,30.767377855392155,43.86106127450981,57.19159715686275
FAMOSO_6_N008,47.07291639705882,73.72253573529412,101.93217294117647
FARADAY_3_SOLAR1GNODE,4.437614901960785,6.813329338235294,9.0653531127451
FARMERS_NODET,30.528737230392156,43.20012523284314,56.63186205882353
FBERBORD_1_N001,43.75008590686275,70.94118840686275,100.60146090686275
FELLOWSG_7_N002,34.29869474264706,57.22344583333334,76.52258399509805
FELTHYD_7_HYDRO1GNODE,6.272798553921569,9.44325068627451,11.213815367647058
FIFTHS_7_N002,48.834511519607844,79.0244149632353,104.31063894607843
FIFTHS_7_N003,48.834511519607844,79.0244149632353,104.31063894607843
FISHCREO_NODET,32.446226102941175,45.269807095588234,58.99811479166666
FLBRK_7_N001,38.9403931617647,58.31605060049021,79.96286109068627
FLOWD3-6_7_N100,29.49752758578431,49.823213664215686,66.13361889705882
FLOWD3-6_7_N101,29.49752758578431,49.823213664215686,66.13361889705882
FLOWIND_6_N003,31.778213002450975,51.91097352941177,61.38985602941177
FNTRG1_7_N001,41.50911911764706,68.34120656862746,95.87583703431375
FOOTECRE_NODE1,15.213741446078433,25.22788149509804,34.986895196078436
FORBSTWN_7_B1,23.28320296568627,40.056732892156866,56.95780678921569
FOSTERW_7_N004,31.19808557598039,51.17909077205882,69.66404699754902
FRBSTNTP_1_B1,23.28320296568627,40.056732892156866,56.95780678921569
FREC_7_B1,26.701825416666665,41.51253825980392,59.60574980392157
FREEZOUT_NODET,15.196262463235295,25.34344840686274,35.045615931372545
FRIANTDM_7_B1,71.97825742647059,117.04256145833334,168.21135465686274
FRNCHMS_6_B1,27.803370196078433,44.40012107843137,63.59410587009803
FRNCHMS_6_N005,27.803370196078433,44.40012107843137,63.59410587009803
FROGTOWN_7_N004,44.70388568627452,69.16065490196078,96.53566133578431
FROGTOWN_7_N005,44.70388568627452,69.16065490196078,96.53566133578431
FRTSWRD_6_GN001,30.835659607843137,48.001770416666666,65.31618148284313
FRTSWRD_6_N004,30.835659607843137,48.001770416666666,65.31618148284313
FRWTG1_7_N001,90.21645596813727,147.92129938725492,216.57587959558822
FTPIERCE_1_UNITGNODE,18.23337425245098,29.063489080882356,36.52744285539216
FULTON_1_N020,35.029557193627454,54.355854632352944,78.48961071078432
FULTON_2_B1,34.67055816176471,53.334721482843136,75.85428662990196
GADSBY_NODE1,10.49736504901961,15.965247855392157,20.092364031862747
GADSBY_NODE2,10.49736504901961,15.965247855392157,20.092364031862747
GADSBY_NODE3,10.49736504901961,15.955424485294117,20.0723287622549
GADSBY_NODE4,10.49736504901961,15.955424485294117,20.0723287622549
GADSBY_NODE5,10.49736504901961,15.955424485294117,20.0723287622549
GADSBY_NODE6,10.49736504901961,15.955424485294117,20.0723287622549
GALASLR_1_GNODE1,32.51160105392157,45.22220579656863,59.63558682598039
GANSOGN_7_N001,34.29869432598039,57.20002475490196,76.47232762254902
GARBT1GN_7_N001,31.99400959558823,52.28595349264706,64.76577490196078
GARNET_1_B1,27.504184240196082,40.89726507352941,52.82331399509805
GARNET_1_N106,27.504184240196082,40.89726507352941,52.82331399509805
GARNET_7_N003,27.504184240196082,40.89726507352941,52.82331399509805
GARNET_7_N006,27.504184240196082,40.89726507352941,52.82331399509805
GARNET_7_N007,27.504184240196082,40.89726507352941,52.82331399509805
GARNET_7_N008,27.504184240196082,40.89726507352941,52.82331399509805
GARNET_7_N009,27.504184240196082,40.89726507352941,52.82331399509805
GARNET_7_N011,27.504184240196082,40.89726507352941,52.82331399509805
GARNET_7_N012,27.504184240196082,40.89726507352941,52.82331399509805
GARNET_7_N013,27.504184240196082,40.89726507352941,52.82331399509805
GARNET_7_N014,27.504184240196082,40.89726507352941,52.82331399509805
GARNET_7_N015,27.504184240196082,40.89726507352941,52.82331399509805
GARNET_7_N016,27.504184240196082,40.89726507352941,52.82331399509805
GARNET_7_N017,27.504184240196082,40.89726507352941,52.82331399509805
GARNET_7_N019,27.504184240196082,40.89726507352941,52.82331399509805
GARNET_7_N020,27.504184240196082,40.89726507352941,52.82331399509805
GARRETT_1_SOLAR1GNODE,30.318422328431375,45.86962555147059,57.112668541666665
GASKW1B2_7_N003,31.99400959558823,52.28595349264706,64.76577490196078
GASKW1_7_N005,31.99400959558823,52.28595349264706,64.76577490196078
GASKW1_7_N006,31.99400959558823,52.28595349264706,64.76577490196078
GASKW1_7_N007,31.99400959558823,52.28595349264706,64.76577490196078
GASKW1_7_N2BT1,31.99400959558823,52.28595349264706,64.76577490196078
GASKW1_7_N2SR1,31.99400959558823,52.28595349264706,64.76577490196078
GASKW1_7_N2SR2,31.99400959558823,52.28595349264706,64.76577490196078
GASLRAGN_7_N001,31.99400959558823,52.28595349264706,64.76577490196078
GASLRGN_7_N001,31.99400959558823,52.28595349264706,64.76577490196078
GATESBK4_7_N002,48.834511519607844,79.0244149632353,104.31063894607843
GATESBK4_7_N003,48.834511519607844,79.0244149632353,104.31063894607843
GATES_6_B1,48.834511519607844,80.36701164215685,110.05509720588236
GATEWYGN_7_N001,38.41654137254902,62.90369960784314,84.48653705882353
GEMSTATE_NODET,5.964424338235295,9.11770486519608,10.943663982843137
GEN_BUS_7_N003,25.259892401960784,38.30899161764706,51.24487943627451
GEYERS56_1_B1,52.42333985294118,91.83763454656864,136.58510411764706
GIFFEN_6_B1,90.0521481127451,164.3167841911765,248.86976004901965
GIFFGEN_7_N001,90.0521481127451,164.3167841911765,248.86976004901965
GIFFGEN_7_N002,90.0521481127451,164.3167841911765,248.86976004901965
GILROYF_1_B1,46.43168285539216,65.60557492647058,83.34040838235293
GLDHLGNC_7_N001,28.443404166666667,44.13039497549019,62.57290151960784
GLEAFTP_1_B1,26.696193333333333,41.670734375,59.79070084558823
GLENROCW_NODET,14.881108823529415,22.58620655637255,28.418067156862744
GLNARMC1_7_B1,30.63446224264706,46.2017356495098,56.15886681372549
GLNARMC2_7_B1,30.63446224264706,46.2017356495098,56.15886681372549
GLNARMC3_7_B1,30.63446224264706,46.2017356495098,56.15886681372549
GLNARMC4_7_B1,30.63446224264706,46.2017356495098,56.15886681372549
GLNARMC5_7_B5,30.63446224264706,46.2017356495098,56.15886681372549
GNS1_7_B1,27.547128897058823,44.61990071078431,57.41680518382352
GOALLINE_6_N001,37.95384279411765,56.99058198529412,73.06097346813726
