node,n_months_active,n_months_blue_or_purple,size_cv,size_median_x12,size_max_share,same_kstar_months,persistence_label
PROSPEC1_NODET,7,0,1.5994165623334413,3312625200.6000004,0.6585338356335451,2,7/12 mo · variable
PROSPEC2_NODE1,7,0,1.5994165623334413,3312625200.6000004,0.6585338356335451,2,7/12 mo · variable
PROSPEC2_NODE2,7,0,1.5994165623334413,3312625200.6000004,0.6585338356335451,2,7/12 mo · variable
PROSPEC3_NODET,7,0,1.5994165623334413,3312625200.6000004,0.6585338356335451,2,7/12 mo · variable
PROSPEC4_NODET,7,0,1.5994165623334413,3312625200.6000004,0.6585338356335451,2,7/12 mo · variable
PROVO_GNODE1,5,0,1.7515397196725495,3312625200.6000004,0.8248874716395709,2,5/12 mo · variable
PROXSR_7_N003,10,2,0.758535350497856,15717639193.272,0.24980115227890437,7,10/12 mo · moderate
PROXSR_7_N004,10,2,0.758535350497856,15717639193.272,0.24980115227890437,7,10/12 mo · moderate
PROXSR_7_N005,10,2,0.758535350497856,15717639193.272,0.24980115227890437,7,10/12 mo · moderate
PROXSR_7_N006,10,2,0.758535350497856,15717639193.272,0.24980115227890437,7,10/12 mo · moderate
PROXSR_7_N007,10,2,0.758535350497856,15717639193.272,0.24980115227890437,7,10/12 mo · moderate
PRUNEDLE_1_N004,11,3,0.4983864346923587,2743125425.3519993,0.16642795697184384,8,11/12 mo · stable
PRYORMOU_2_WINDGNODE,1,0,,3498257700.432,1.0,3,single month
PSE-LVOK_7_B1,12,0,1.1605430384007227,4244100784.0020003,0.298086425728209,4,12/12 mo · variable
PSEMCKIT_7_B1,12,0,1.181337057195068,4244100784.0020003,0.3011396395988395,4,12/12 mo · variable
PSP33A_7_N101,11,1,0.4385359900561991,2910695977.7279997,0.1473047732234133,3,11/12 mo · stable
PSP33B_7_N101,11,1,0.4385359900561991,2910695977.7279997,0.1473047732234133,3,11/12 mo · stable
PSP33S_7_B1,11,1,0.4385359900561991,2910695977.7279997,0.1473047732234133,3,11/12 mo · stable
PSP44A_7_N101,11,1,0.4385359900561991,2910695977.7279997,0.1473047732234133,3,11/12 mo · stable
PSP44B_7_N101,11,1,0.4385359900561991,2910695977.7279997,0.1473047732234133,3,11/12 mo · stable
PSP44S_7_B1,11,1,0.4385359900561991,2910695977.7279997,0.1473047732234133,3,11/12 mo · stable
PSQUINCY_6_GN001,12,0,1.727461167637347,2877929803.6259995,0.5032676883166693,3,12/12 mo · variable
PSQUINCY_6_N005,12,0,1.727461167637347,2877929803.6259995,0.5032676883166693,3,12/12 mo · variable
PTHLGEN_7_N002,10,0,1.2872446954180803,3827921042.8259997,0.37810139184458336,3,10/12 mo · variable
PUEBLOPG_1_N001,10,4,1.5626940312725885,2260030244.1210003,0.47750122995268046,5,10/12 mo · variable
PUTCR_7_N002,10,0,1.2872446954180803,3827921042.8259997,0.37810139184458336,3,10/12 mo · variable
PUTHCR_7_N004,10,0,1.2872446954180803,3827921042.8259997,0.37810139184458336,3,10/12 mo · variable
Q045CTG1_7_N002,10,3,1.2793243397205045,3120691562.892,0.44144977286346354,3,10/12 mo · variable
Q045CTG2_7_N002,10,3,1.2793243397205045,3120691562.892,0.44144977286346354,3,10/12 mo · variable
Q0577SS_2_B1,11,2,0.8070699811283442,13371497229.024002,0.24337700626350584,7,11/12 mo · moderate
Q067STG1_7_N002,10,3,1.2793243397205045,3120691562.892,0.44144977286346354,3,10/12 mo · variable
Q1032C2_7_N001,11,1,0.8318871538153183,13371497229.024002,0.24705456215884708,6,11/12 mo · moderate
Q1032C2_7_N002,11,1,0.8318871538153183,13371497229.024002,0.24705456215884708,6,11/12 mo · moderate
Q1032C2_7_N003,11,1,0.8318871538153183,13371497229.024002,0.24705456215884708,6,11/12 mo · moderate
Q1032C2_7_N004,11,1,0.8318871538153183,13371497229.024002,0.24705456215884708,6,11/12 mo · moderate
Q1045_OTAY_7_N001,9,4,0.5098573273733306,2577208164.384,0.18736183084635982,2,9/12 mo · moderate
Q1045_OTAY_7_N002,9,4,0.5098573273733306,2577208164.384,0.18736183084635982,2,9/12 mo · moderate
Q1045_OTAY_7_N003,9,4,0.5098573273733306,2577208164.384,0.18736183084635982,2,9/12 mo · moderate
Q1061COL_7_N001,10,4,0.603245315851375,2174881808.688,0.20697523822815084,3,10/12 mo · moderate
Q1166_7_N001,10,3,0.603245315851375,2174881808.688,0.20697523822815084,3,10/12 mo · moderate
Q1166_7_N002,10,3,0.603245315851375,2174881808.688,0.20697523822815084,3,10/12 mo · moderate
Q137GN1_7_N001,10,5,0.603245315851375,2174881808.688,0.20697523822815084,3,10/12 mo · moderate
Q137GN2_7_N001,10,5,0.603245315851375,2174881808.688,0.20697523822815084,3,10/12 mo · moderate
Q137GN3_7_N001,10,5,0.603245315851375,2174881808.688,0.20697523822815084,3,10/12 mo · moderate
Q137GN4_7_N001,10,5,0.603245315851375,2174881808.688,0.20697523822815084,3,10/12 mo · moderate
Q1470_7_N001,12,0,1.0347874196940234,4851747668.406,0.27848548963677955,4,12/12 mo · variable
Q159AC1_7_N001,10,1,0.603245315851375,2174881808.688,0.20697523822815084,3,10/12 mo · moderate
Q189GN1_7_N001,10,4,0.603245315851375,2174881808.688,0.20697523822815084,3,10/12 mo · moderate
Q356TAP_6_B1,9,0,1.5793717419333069,2743125425.3519993,0.5557264531288528,4,9/12 mo · variable
Q356_7_N001,9,0,1.5793717419333069,2743125425.3519993,0.5557264531288528,4,9/12 mo · variable
Q442GEN_7_N005,10,3,0.603245315851375,2174881808.688,0.20697523822815084,3,10/12 mo · moderate
Q442GEN_7_N012,10,3,0.603245315851375,2174881808.688,0.20697523822815084,3,10/12 mo · moderate
Q477_7_B1,12,0,1.7098877705932292,2877929803.6259995,0.4993478609448049,3,12/12 mo · variable
Q481_7_GN001,8,3,0.9725979830135266,11197199170.152,0.3585185542452583,4,8/12 mo · moderate
Q482_7_N001,12,0,1.1605430384007227,4244100784.0020003,0.298086425728209,4,12/12 mo · variable
Q484_7_N001,12,0,1.034818693885644,4367936782.764,0.2789122634145879,4,12/12 mo · variable
Q510_7_N005,10,3,0.603245315851375,2174881808.688,0.20697523822815084,3,10/12 mo · moderate
Q526C2_7_N006,12,0,0.8824963721867534,9267157065.126001,0.24229808523550195,6,12/12 mo · moderate
Q526TP_6_B1,12,0,0.8824963721867534,9267157065.126001,0.24229808523550195,6,12/12 mo · moderate
Q532C2_7_N001,11,0,0.8670202865335054,13371497229.024002,0.26238622652486043,5,11/12 mo · moderate
Q548_7_N001,11,1,0.8070699811283442,13371497229.024002,0.24337700626350584,7,11/12 mo · moderate
Q557_7_N001,12,0,1.1605430384007227,4244100784.0020003,0.298086425728209,4,12/12 mo · variable
Q607GEN_7_N002,12,0,1.668746719712445,819269726.1299999,0.4375454030119471,7,12/12 mo · variable
Q6081_7_N001,10,3,0.603245315851375,2174881808.688,0.20697523822815084,3,10/12 mo · moderate
Q6082_7_N001,10,3,0.603245315851375,2174881808.688,0.20697523822815084,3,10/12 mo · moderate
Q620_7_N001,12,0,1.1605430384007227,4244100784.0020003,0.298086425728209,4,12/12 mo · variable
Q633_6_B1,12,0,0.9015474457600496,9267157065.126001,0.2550960874940424,5,12/12 mo · moderate
Q643G_7_N001,10,0,1.2951518072556591,3592153384.488,0.37972530302392377,3,10/12 mo · variable
Q643WC2_7_N001,11,1,0.8451321391582306,13371497229.024002,0.24886567413672536,6,11/12 mo · moderate
Q643WC2_7_N002,11,1,0.8451321391582306,13371497229.024002,0.24886567413672536,6,11/12 mo · moderate
Q643WC2_7_N003,11,1,0.8451321391582306,13371497229.024002,0.24886567413672536,6,11/12 mo · moderate
Q643W_7_N004,11,1,0.8451321391582306,13371497229.024002,0.24886567413672536,6,11/12 mo · moderate
Q643XC2_7_N001,11,1,0.8318871538153183,13371497229.024002,0.24705456215884708,6,11/12 mo · moderate
Q643XC2_7_N002,11,1,0.8318871538153183,13371497229.024002,0.24705456215884708,6,11/12 mo · moderate
Q644A2_7_N001,10,1,0.603245315851375,2174881808.688,0.20697523822815084,3,10/12 mo · moderate
Q653BTP_1_B1,2,0,0.18338316369328533,4019468068.008,0.5648357393014823,1,sporadic (2/12 mo)
Q653B_1_B1,12,0,1.181337057195068,4244100784.0020003,0.3011396395988395,4,12/12 mo · variable
Q653B_7_N001,12,0,1.181337057195068,4244100784.0020003,0.3011396395988395,4,12/12 mo · variable
Q678C2_7_N001,11,0,0.8318871538153183,13371497229.024002,0.24705456215884708,6,11/12 mo · moderate
Q678SS_1_B1,11,0,0.8318871538153183,13371497229.024002,0.24705456215884708,6,11/12 mo · moderate
Q679C2_7_N001,9,1,1.0514909385305327,5162816901.228001,0.3628255413598665,4,9/12 mo · variable
Q723EQ2_7_N001,9,6,0.8148175818134169,5162816901.228001,0.2576042419616816,4,9/12 mo · moderate
Q775EQ1_7_N002,12,0,1.034818693885644,4367936782.764,0.2789122634145879,4,12/12 mo · variable
Q829GEN_7_N001,12,1,1.1601197026653838,4367936782.764,0.33146602857993956,6,12/12 mo · variable
Q829GEN_7_N002,12,1,1.1601197026653838,4367936782.764,0.33146602857993956,6,12/12 mo · variable
Q885C2_7_N001,12,4,1.2686111127070214,3262355904.8040004,0.34566119213307434,4,12/12 mo · variable
Q965C2_7_N001,11,1,1.1018577668895044,4157584385.2200003,0.3087268611254801,3,11/12 mo · variable
Q972GEN_7_N001,12,0,1.181337057195068,4244100784.0020003,0.3011396395988395,4,12/12 mo · variable
QZSBT_7_NBT1,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
QZSBT_7_NBT2,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
QZSBT_7_NSR1,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
QZSBT_7_NSR2,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
RALSTON_2_B1,10,1,0.9759390066901094,11197199170.152,0.28456900183005474,5,10/12 mo · moderate
RALSTTPB_6_N008,11,2,0.661202854149792,2346904247.604,0.18625584054795186,7,11/12 mo · moderate
RAMNGEN_7_N002,10,3,0.5080505812159785,1609136337.2580001,0.19306356906623678,3,10/12 mo · moderate
RAMNGEN_7_N003,10,3,0.5080505812159785,1609136337.2580001,0.19306356906623678,3,10/12 mo · moderate
RAMONAGN_7_N001,10,3,0.5080505812159785,1609136337.2580001,0.19306356906623678,3,10/12 mo · moderate
RANDSBG_7_N001,8,2,0.5847203697127907,1526242419.165,0.23563035044401262,6,8/12 mo · moderate
RANDSBG_7_N002,8,2,0.5847203697127907,1526242419.165,0.23563035044401262,6,8/12 mo · moderate
RATTLSNK_7_RB1N001,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
RATTLSNK_7_RB2N002,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
RAWHIDE_NODET,1,0,,1836171078.2400002,1.0,3,single month
RDWAY_7_N002,11,0,1.607030310407971,1836171078.2400002,0.5105438971154014,4,11/12 mo · variable
RDWDLNDF_7_N001,10,1,1.252988363090939,4176389757.582,0.37088084259461984,3,10/12 mo · variable
RECTOR_2_N114,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
RECTOR_6_N001,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
RECTOR_6_N004,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
RECTOR_6_N007,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
RECTOR_6_N008,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
RECTOR_6_N009,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
RECTOR_6_N011,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
RECTOR_6_N020,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
RECTOR_6_N022,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
RECTOR_6_N026,7,0,1.557626071971491,3498257700.432,0.644114431042499,2,7/12 mo · variable
REDBLFF_6_N008,10,0,1.2951518072556591,3592153384.488,0.37972530302392377,3,10/12 mo · variable
REDBLUFF_2_B1,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
REDLAKE_2_UNIT1GNODE,1,0,,1836171078.2400002,1.0,2,single month
REDMESA_6_SOLAR1GNODE,8,0,0.9929673543202059,2336541913.02,0.40362056428574244,2,8/12 mo · moderate
REDMGEN_7_N001,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
REDMGEN_7_N003,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
REEDLEY_7_N002,11,3,0.8318871538153183,13371497229.024002,0.24705456215884708,6,11/12 mo · moderate
RENFRO_1_N001,12,0,1.1605430384007227,4244100784.0020003,0.298086425728209,4,12/12 mo · variable
RENWIND_1_N001,11,1,0.4385359900561991,2910695977.7279997,0.1473047732234133,3,11/12 mo · stable
RERCU3_7_GN001,11,1,0.3855128693058413,3054164346.6000004,0.14133850863832995,2,11/12 mo · stable
RERCU4_7_GN001,11,1,0.3855128693058413,3054164346.6000004,0.14133850863832995,2,11/12 mo · stable
RETAKE_7_ND001,8,0,1.6101762891565206,3005925119.784,0.619225158818137,2,8/12 mo · variable
RETAKE_7_ND002,6,0,1.5667109454774035,3005925119.784,0.6961636820950782,2,6/12 mo · variable
REXFRD_7_NBT1,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
REXFRD_7_NBT2,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
REXFRD_7_NSR1,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
REXFRD_7_NSR2,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
REYNOLDP_3_BESS1GNODE,6,0,0.6823393323817247,1659090644.6399999,0.3077452768594082,2,6/12 mo · moderate
REYNOLDP_3_BESS2GNODE,6,0,0.6823393323817247,1659090644.6399999,0.3077452768594082,2,6/12 mo · moderate
REYNOLDP_3_SOLAR1GNODE,6,0,0.6823393323817247,1659090644.6399999,0.3077452768594082,2,6/12 mo · moderate
REYNOLDP_3_SOLAR2GNODE,6,0,0.6823393323817247,1659090644.6399999,0.3077452768594082,2,6/12 mo · moderate
RFP_NODET,7,0,1.3820341568374923,3498257700.432,0.49482539732132214,2,7/12 mo · variable
RICHGEN_7_N002,10,2,1.4643738940812443,3827921042.8259997,0.48506697434528484,4,10/12 mo · variable
RICHGN2_7_N001,10,2,1.4643738940812443,3827921042.8259997,0.48506697434528484,4,10/12 mo · variable
RICHMOND_1_GN001,10,2,1.4643738940812443,3827921042.8259997,0.48506697434528484,4,10/12 mo · variable
RICHMOND_1_N004,10,2,1.4643738940812443,3827921042.8259997,0.48506697434528484,4,10/12 mo · variable
RIDGET2_7_N001,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
RIOBRVQF_6_N001,12,5,1.218241410590371,3262355904.8040004,0.336989503656732,5,12/12 mo · variable
RIOBRVTM_1_B1,12,0,1.1605430384007227,4244100784.0020003,0.298086425728209,4,12/12 mo · variable
RIODLLTP_6_B1,10,0,1.5096177832194702,2547498575.376,0.4654551460689146,4,10/12 mo · variable
RIOHONDO_6_N004,12,0,1.3691456996455866,3405441450.516,0.39247935696020214,3,12/12 mo · variable
RIOOSO_1_N033,12,1,1.2879093261885413,3255495941.1660004,0.31837668997597507,4,12/12 mo · variable
RIPONGEN_7_N021,0,0,,,,0,single month
ROADWAY_1_N013,11,0,1.607030310407971,1836171078.2400002,0.5105438971154014,4,11/12 mo · variable
ROADWAY_1_N017,11,0,1.607030310407971,1836171078.2400002,0.5105438971154014,4,11/12 mo · variable
ROADWAY_1_N019,11,0,1.607030310407971,1836171078.2400002,0.5105438971154014,4,11/12 mo · variable
ROCKCRK1_2_WIND1GNODE,1,0,,1836171078.2400002,1.0,2,single month
ROCKCRK2_2_WIND1GNODE,1,0,,1836171078.2400002,1.0,2,single month
ROCKCRK_2_B1,11,1,1.2080605245306075,3498257700.432,0.3195067699049511,4,11/12 mo · variable
ROCKCRK_2_B11,11,1,1.2080605245306075,3498257700.432,0.3195067699049511,4,11/12 mo · variable
ROLLHILL_NODET,1,0,,1836171078.2400002,1.0,3,single month
ROLLINSF_7_B1,11,4,1.9944405356087864,831739090.2,0.5905317055205391,3,11/12 mo · variable
ROMOLA_7_004,11,1,0.4814463586590763,2658811545.3,0.15853468122256592,4,11/12 mo · stable
ROMOLA_7_005,11,1,0.4814463586590763,2658811545.3,0.15853468122256592,4,11/12 mo · stable
ROMOLA_7_006,11,1,0.4814463586590763,2658811545.3,0.15853468122256592,4,11/12 mo · stable
ROMOLA_7_N007,11,1,0.4814463586590763,2658811545.3,0.15853468122256592,4,11/12 mo · stable
ROOTCREE_2_GNODE1,1,0,,1836171078.2400002,1.0,3,single month
ROSAMOND_6_B1,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
ROSAMOND_6_N030,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
ROSEBURL_NODEB,6,0,0.6030892514214147,2397317705.82,0.27002113561282975,2,6/12 mo · moderate
ROUNDMT_2_B1,11,0,1.6106197835641658,2743125425.3519993,0.4431279804346061,3,11/12 mo · variable
ROUNDMT_2_N034,11,0,1.6106197835641658,2743125425.3519993,0.4431279804346061,3,11/12 mo · variable
RSMNDS_7_N007,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
RSMNDS_7_N009,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
RSMNDS_7_N011,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
RSMNDS_7_N012,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
RSMNDS_7_N013,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
RSMNDS_7_N014,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
RSTREF1_7_N001,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
RSTREF2_7_N001,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
RSTREF3_7_N001,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
RTEDDYG3_7_N003,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
RTEDDYG3_7_N004,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
RTEDDYG3_7_N005,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
RUSSEL_7_NSMUD,10,0,1.7083737754404418,1997801375.0879998,0.4854202786133231,4,10/12 mo · variable
RUSSEL_7_NSMUD2,10,0,1.7083737754404418,1997801375.0879998,0.4854202786133231,4,10/12 mo · variable
RVRBANK_1_N010,9,3,0.9328698403620387,18063781157.52,0.2938821325836047,5,9/12 mo · moderate
S.CLARA_6_N021,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
S.CLARA_6_N030,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
S.CLARA_6_N031,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
S0479_7_N003,12,0,1.1605430384007227,4244100784.0020003,0.298086425728209,4,12/12 mo · variable
S473_7_N005,12,0,1.1605430384007227,4244100784.0020003,0.298086425728209,4,12/12 mo · variable
S517_7_N001,12,4,1.1177520014057138,3405441450.516,0.31834882192519603,4,12/12 mo · variable
S621AC_7_N001,12,0,1.218241410590371,3262355904.8040004,0.336989503656732,5,12/12 mo · variable
S621AC_7_N002,12,0,1.218241410590371,3262355904.8040004,0.336989503656732,5,12/12 mo · variable
S622B_7_N003,12,0,1.1177520014057138,3405441450.516,0.31834882192519603,4,12/12 mo · variable
S625_7_N001,11,1,0.8675339614410581,5162816901.228001,0.23571848845859827,5,11/12 mo · moderate
S632_6_B1,9,1,1.0514909385305327,5162816901.228001,0.3628255413598665,4,9/12 mo · variable
S632_7_N001,9,1,1.0514909385305327,5162816901.228001,0.3628255413598665,4,9/12 mo · variable
S636_7_N001,11,1,1.1018577668895044,4157584385.2200003,0.3087268611254801,3,11/12 mo · variable
S650ABS_7_NSR1,11,1,0.8675339614410581,5162816901.228001,0.23571848845859827,5,11/12 mo · moderate
S650AB_7_N001,11,1,0.8675339614410581,5162816901.228001,0.23571848845859827,5,11/12 mo · moderate
S654SS_1_B1,12,0,1.1605430384007227,4244100784.0020003,0.298086425728209,4,12/12 mo · variable
S654_7_N001,12,0,1.1605430384007227,4244100784.0020003,0.298086425728209,4,12/12 mo · variable
SAGESOL_GNODE1,4,0,1.6911673071196482,2667214389.336,0.8827468007656636,2,sporadic (4/12 mo)
SALINAS_1_N024,11,3,0.4983864346923587,2743125425.3519993,0.16642795697184384,8,11/12 mo · stable
SAMPSON_6_N010,9,5,0.5260715628462077,2513592539.136,0.18299660223285127,2,9/12 mo · moderate
SANBRDNO_2_N211,11,1,0.4385359900561991,2910695977.7279997,0.1473047732234133,3,11/12 mo · stable
SANBRDNO_6_GN001,11,1,0.4385359900561991,2910695977.7279997,0.1473047732234133,3,11/12 mo · stable
SANBRDNO_6_GN002,11,1,0.4385359900561991,2910695977.7279997,0.1473047732234133,3,11/12 mo · stable
SANBRDNO_6_GN003,11,1,0.4385359900561991,2910695977.7279997,0.1473047732234133,3,11/12 mo · stable
SANBRDNO_6_GN004,11,1,0.4385359900561991,2910695977.7279997,0.1473047732234133,3,11/12 mo · stable
SANBRDNO_6_GN005,11,1,0.4385359900561991,2910695977.7279997,0.1473047732234133,3,11/12 mo · stable
SANBRDNO_6_N005,11,1,0.4385359900561991,2910695977.7279997,0.1473047732234133,3,11/12 mo · stable
SANBRDNO_6_N006,11,1,0.4385359900561991,2910695977.7279997,0.1473047732234133,3,11/12 mo · stable
SANBRDNO_6_N007,11,1,0.4385359900561991,2910695977.7279997,0.1473047732234133,3,11/12 mo · stable
SANBRDNO_6_N014,11,1,0.4385359900561991,2910695977.7279997,0.1473047732234133,3,11/12 mo · stable
SANBRDNO_6_N017,11,1,0.4385359900561991,2910695977.7279997,0.1473047732234133,3,11/12 mo · stable
