Aggregate PNode ID,PNode ID,DESCRIPTION,abbrev,Plant Code,Plant Name,State,Latitude,Longitude,match_score,second_best,placement
TH_PACW_GEN-APND,CHEHALIS_NODE1,TH_PACW_GEN-APND,CHEHALIS,55662.0,Chehalis Generating Facility,WA,46.6225,-122.9131,8.0,0.0,precise
TH_SP15_GEN-APND,KRAMER_2_B1,TH_SP15_GEN-APND,KRAMER,,,,,,,,unplaced
TH_SP15_GEN-APND,DEVERS_2_B2,TH_SP15_GEN-APND,DEVERS,10874.0,Coso Power Developers,CA,36.0192,-117.7917,6.0,0.0,precise
TH_SP15_GEN-APND,MURRAYGN_7_N018,TH_SP15_GEN-APND,MURRAYGN,,,,,,,,unplaced
TH_SP15_GEN-APND,WDT273_7_N004,TH_SP15_GEN-APND,WDT,,,,,,,,unplaced
TH_PACW_GEN-APND,FALLCREE_NODET,TH_PACW_GEN-APND,FALLCREE,,,,,,,,unplaced
TH_SP15_GEN-APND,ETIWANDA_7_N002,TH_SP15_GEN-APND,ETIWANDA,745.0,Etiwanda,CA,34.10345,-117.5257,99.0,0.0,precise
TH_NP15_GEN-APND,WAUKENA_1_B1,TH_NP15_GEN-APND,WAUKENA,,,,,,,,unplaced
TH_NP15_GEN-APND,GEYERS56_1_B1,TH_NP15_GEN-APND,GEYERS,,,,,,,,unplaced
TH_SP15_GEN-APND,PSP44A_7_N101,TH_SP15_GEN-APND,PSP,,,,,,,,unplaced
TH_PACW_GEN-APND,NEFFSLR_7_GNODE1,TH_PACW_GEN-APND,NEFFSLR,,,,,,,,unplaced
TH_SP15_GEN-APND,COPPERMT_6_GN001,TH_SP15_GEN-APND,COPPERMT,58017.0,Copper Mountain Solar 2,NV,35.786389,-114.962778,8.0,0.0,precise
TH_NP15_GEN-APND,FLOWD3-6_7_N100,TH_NP15_GEN-APND,FLOWD,,,,,,,,unplaced
TH_NP15_GEN-APND,CANTGEN_7_N002,TH_NP15_GEN-APND,CANTGEN,57522.0,Cantua Solar Station,CA,36.425085,-120.343543,4.0,0.0,precise
TH_NP15_GEN-APND,KCTYPKER_7_B1,TH_NP15_GEN-APND,KCTYPKER,,,,,,,,unplaced
TH_PACW_GEN-APND,EVERGBIO_NODEO,TH_PACW_GEN-APND,EVERGBIO,56781.0,Evergreen BioPower LLC,OR,44.770792,-122.611974,8.0,0.0,precise
TH_SP15_GEN-APND,EDWARD_7_N003,TH_SP15_GEN-APND,EDWARD,437.0,Edward C Hyatt,CA,39.542985,-121.492188,6.0,0.0,precise
TH_SP15_GEN-APND,BESSGEN_7_N003,TH_SP15_GEN-APND,BESSGEN,,,,,,,,unplaced
TH_PACW_GEN-APND,COLSTRIP_5_PACWGNODE,TH_PACW_GEN-APND,COLSTRIP,,,,,,,,unplaced
TH_PACW_GEN-APND,SWIFT1_NODE1,TH_PACW_GEN-APND,SWIFT,3850.0,Swift 1,WA,46.060833,-122.201667,5.0,0.0,precise
TH_NP15_GEN-APND,LASAGUIL_2_B1,TH_NP15_GEN-APND,LASAGUIL,,,,,,,,unplaced
TH_SP15_GEN-APND,BIGSKGN1134_7_N026,TH_SP15_GEN-APND,BIGSKGN,,,,,,,,unplaced
TH_NP15_GEN-APND,DRUM38780_7_B4,TH_NP15_GEN-APND,DRUM,236.0,Drum 2,CA,39.257388,-120.767046,4.0,0.0,precise
TH_SP15_GEN-APND,SKYRIVER_7_N007,TH_SP15_GEN-APND,SKYRIVER,50536.0,Sky River Wind Energy Center,CA,35.2608,-118.2469,8.0,0.0,precise
TH_SP15_GEN-APND,YELWPN1_7_N005,TH_SP15_GEN-APND,YELWPN,,,,,,,,unplaced
TH_NP15_GEN-APND,CROCKTAP_2_B1,TH_NP15_GEN-APND,CROCKTAP,55084.0,Crockett Cogen Project,CA,38.0569,-122.2161,5.0,0.0,precise
TH_SP15_GEN-APND,TOT162W4_7_N001,TH_SP15_GEN-APND,TOT,,,,,,,,unplaced
TH_SP15_GEN-APND,OBERON_7_N101,TH_SP15_GEN-APND,OBERON,65734.0,Oberon Solar Project,CA,33.72899,-115.38238,6.0,0.0,precise
TH_SP15_GEN-APND,CNTFLT_7_ND1001,TH_SP15_GEN-APND,CNTFLT,,,,,,,,unplaced
TH_NP15_GEN-APND,ELKHRN_7_N003,TH_NP15_GEN-APND,ELKHRN,62564.0,Elkhorn Battery Energy Storage System,CA,36.808039,-121.781788,6.0,0.0,precise
TH_NP15_GEN-APND,TULLOCH_7_B1,TH_NP15_GEN-APND,TULLOCH,416.0,Tulloch,CA,37.876111,-120.605,7.0,0.0,precise
TH_ZP26_GEN-APND,AVENGEN_7_N002,TH_ZP26_GEN-APND,AVENGEN,55627.0,Goose Haven Energy Center,CA,38.226752,-121.843271,7.0,0.0,precise
TH_SP15_GEN-APND,RTEDDYG3_7_N003,TH_SP15_GEN-APND,RTEDDYG,,,,,,,,unplaced
TH_SP15_GEN-APND,IVALLY2_2_B1,TH_SP15_GEN-APND,IVALLY,52015.0,Dixie Valley,NV,39.9663,-117.8557,6.0,0.0,precise
TH_ZP26_GEN-APND,ELKHILLS_7_N003,TH_ZP26_GEN-APND,ELKHILLS,,,,,,,,unplaced
TH_SP15_GEN-APND,S.CLARA_6_N030,TH_SP15_GEN-APND,S,,,,,,,,unplaced
TH_SP15_GEN-APND,SPRINGEN_7_N002,TH_SP15_GEN-APND,SPRINGEN,56144.0,Springs Generating Station,CA,33.9308,-117.2933,8.0,0.0,precise
TH_SP15_GEN-APND,POLARIS _7_N003,TH_SP15_GEN-APND,POLARIS,,,,,,,,unplaced
TH_PACE_GEN-APND,CLAUSEN_2_CS2GNODE,TH_PACE_GEN-APND,CLAUSEN,,,,,,,,unplaced
TH_PACE_GEN-APND,GADSBY_NODE2,TH_PACE_GEN-APND,GADSBY,3648.0,Gadsby,UT,40.7686,-111.9289,6.0,0.0,precise
TH_PACE_GEN-APND,CINER_7_UNIT1GNODE,TH_PACE_GEN-APND,CINER,67419.0,CSWIND America Inc.,CO,38.169473,-104.618971,5.0,0.0,precise
TH_PACE_GEN-APND,HUNTINGT_NODE1,TH_PACE_GEN-APND,HUNTINGT,8069.0,Huntington,UT,39.3792,-111.0781,8.0,0.0,precise
TH_PACE_GEN-APND,FARADAY_3_BESS1GNODE,TH_PACE_GEN-APND,FARADAY,69748.0,Faraday Solar,UT,40.0936,-112.0833,7.0,0.0,precise
TH_PACE_GEN-APND,CURRCRK_NODE1,TH_PACE_GEN-APND,CURRCRK,56102.0,Currant Creek,UT,39.82144,-111.89345,7.0,0.0,precise
TH_PACE_GEN-APND,SMILFORD_NODER2,TH_PACE_GEN-APND,SMILFORD,,,,,,,,unplaced
TH_PACE_GEN-APND,WCEDAR_GNODE2,TH_PACE_GEN-APND,WCEDAR,,,,,,,,unplaced
TH_SP15_GEN-APND,SOL_7_N007,TH_SP15_GEN-APND,SOL,,,,,,,,unplaced
TH_PACE_GEN-APND,TERMINAL_3_BESS1GNODE,TH_PACE_GEN-APND,TERMINAL,54343.0,Terminus Hydroelectric Project,CA,36.4156,-119.0069,6.0,0.0,precise
TH_PACE_GEN-APND,GRACE_NODE5,TH_PACE_GEN-APND,GRACE,827.0,Grace,ID,42.53675,-111.793967,5.0,0.0,precise
TH_PACE_GEN-APND,LAKESID2_NODE2,TH_PACE_GEN-APND,LAKESID,56237.0,Lake Side Power Plant,UT,40.331667,-111.754167,7.0,0.0,precise
TH_PACE_GEN-APND,GADSBY_NODE6,TH_PACE_GEN-APND,GADSBY,3648.0,Gadsby,UT,40.7686,-111.9289,6.0,0.0,precise
TH_PACE_GEN-APND,ASHTON_6_GNODE1,TH_PACE_GEN-APND,ASHTON,,,,,,,,unplaced
TH_PACE_GEN-APND,PALISADI_NODE4,TH_PACE_GEN-APND,PALISADI,850.0,Palisades Dam,ID,43.334849,-111.205752,7.0,0.0,precise
TH_SP15_GEN-APND,TWINKL_7_CN2SR3,TH_SP15_GEN-APND,TWINKL,,,,,,,,unplaced
TH_PACE_GEN-APND,SWEETWAT_7_GNODE1,TH_PACE_GEN-APND,SWEETWAT,61369.0,Sweetwater Solar,WY,41.629056,-109.683472,8.0,0.0,precise
TH_PACE_GEN-APND,HUNTERP_7_UNIT 1 PACEGNODE,TH_PACE_GEN-APND,HUNTERP,6165.0,Hunter,UT,39.1747,-111.0289,6.0,0.0,precise
TH_PACE_GEN-APND,CEDARSP4_2_WIND1GNODE,TH_PACE_GEN-APND,CEDARSP,63914.0,Cedar Springs I,WY,43.019714,-105.472139,7.0,0.0,precise
TH_PACE_GEN-APND,MOONSHIN_NODE2,TH_PACE_GEN-APND,MOONSHIN,,,,,,,,unplaced
TH_PACE_GEN-APND,HOLT_1_BESS1GNODE,TH_PACE_GEN-APND,HOLT,67695.0,Holtville,CA,32.813389,-115.388667,4.0,0.0,precise
TH_PACE_GEN-APND,NUCOR_LNODED1,TH_PACE_GEN-APND,NUCOR,,,,,,,,unplaced
TH_PACE_GEN-APND,JIMBRIDG_7_THERMAL4GNODE,TH_PACE_GEN-APND,JIMBRIDG,8066.0,Jim Bridger,WY,41.7378,-108.7875,8.0,0.0,precise
TH_PACE_GEN-APND,JIMBRIDG_7_THERMAL1GNODE,TH_PACE_GEN-APND,JIMBRIDG,8066.0,Jim Bridger,WY,41.7378,-108.7875,8.0,0.0,precise
TH_PACE_GEN-APND,MTWNDCOL_NODE2,TH_PACE_GEN-APND,MTWNDCOL,,,,,,,,unplaced
TH_PACE_GEN-APND,CHOLLA_NODET,TH_PACE_GEN-APND,CHOLLA,,,,,,,,unplaced
TH_SP15_GEN-APND,VALLEYSC_1_NBT1,TH_SP15_GEN-APND,VALLEYSC,59657.0,"Imperial Valley Solar Co (IVSC) 2, LLC",CA,33.252222,-115.4975,8.0,0.0,precise
TH_NP15_GEN-APND,TIDEWATR_2_N014,TH_NP15_GEN-APND,TIDEWATR,,,,,,,,unplaced
TH_SP15_GEN-APND,BIGSK230_2_N023,TH_SP15_GEN-APND,BIGSK,60279.0,Antelope Big Sky Ranch,CA,34.694839,-118.28769,5.0,0.0,precise
TH_NP15_GEN-APND,KOLA_7_B1N004,TH_NP15_GEN-APND,KOLA,67680.0,Kola Energy Center,CA,37.709773,-121.55528,4.0,0.0,precise
TH_SP15_GEN-APND,ETIWND_6_N026,TH_SP15_GEN-APND,ETIWND,745.0,Etiwanda,CA,34.10345,-117.5257,99.0,0.0,precise
TH_SP15_GEN-APND,MS3345_7_N001,TH_SP15_GEN-APND,MS,,,,,,,,unplaced
TH_NP15_GEN-APND,LVNGSTN_7_N001,TH_NP15_GEN-APND,LVNGSTN,,,,,,,,unplaced
TH_ZP26_GEN-APND,TEMPLETN_2_N008,TH_ZP26_GEN-APND,TEMPLETN,,,,,,,,unplaced
TH_NP15_GEN-APND,IBMCTLE_1_GN001,TH_NP15_GEN-APND,IBMCTLE,,,,,,,,unplaced
TH_NP15_GEN-APND,PEABODY_2_N002,TH_NP15_GEN-APND,PEABODY,,,,,,,,unplaced
TH_SP15_GEN-APND,BELLEF_7_CN01,TH_SP15_GEN-APND,BELLEF,,,,,,,,unplaced
TH_SP15_GEN-APND,GOLETA_6_N200,TH_SP15_GEN-APND,GOLETA,66394.0,"Goleta Energy Storage, LLC",CA,34.432367,-119.868084,6.0,0.0,precise
TH_SP15_GEN-APND,MSOLGEN3_7_N003,TH_SP15_GEN-APND,MSOLGEN,,,,,,,,unplaced
TH_SP15_GEN-APND,MISSION_6_N001,TH_SP15_GEN-APND,MISSION,,,,,,,,unplaced
TH_SP15_GEN-APND,CALGEN_7_N001,TH_SP15_GEN-APND,CALGEN,67380.0,ERock MID Claribel Generation Station,CA,37.710268,-120.968543,6.0,0.0,precise
TH_SP15_GEN-APND,SCLARA_6_N028,TH_SP15_GEN-APND,SCLARA,,,,,,,,unplaced
TH_SP15_GEN-APND,CARODEAN_1_N010,TH_SP15_GEN-APND,CARODEAN,,,,,,,,unplaced
TH_SP15_GEN-APND,BARRE_6_N010,TH_SP15_GEN-APND,BARRE,56474.0,Barre Peaker,CA,33.8073,-117.9832,5.0,0.0,precise
TH_SP15_GEN-APND,PERGRN_7_N001,TH_SP15_GEN-APND,PERGRN,66286.0,Peregrine Energy Storage LLC,CA,32.692425,-117.136648,6.0,0.0,precise
TH_NP15_GEN-APND,BURNEY_7_N001,TH_NP15_GEN-APND,BURNEY,,,,,,,,unplaced
TH_SP15_GEN-APND,ATLASC_6_N024,TH_SP15_GEN-APND,ATLASC,,,,,,,,unplaced
TH_NP15_GEN-APND,STNSLSRP_7_B1,TH_NP15_GEN-APND,STNSLSRP,,,,,,,,unplaced
TH_SP15_GEN-APND,TOT199L_7_N005,TH_SP15_GEN-APND,TOT,,,,,,,,unplaced
TH_SP15_GEN-APND,DELAMO_2_N001,TH_SP15_GEN-APND,DELAMO,58122.0,Delano Energy Center,CA,35.790864,-119.294469,4.0,0.0,precise
TH_NP15_GEN-APND,ARCATA_7_N001,TH_NP15_GEN-APND,ARCATA,,,,,,,,unplaced
TH_SP15_GEN-APND,GOLETA_6_N002,TH_SP15_GEN-APND,GOLETA,66394.0,"Goleta Energy Storage, LLC",CA,34.432367,-119.868084,6.0,0.0,precise
TH_SP15_GEN-APND,SANYSDRO_6_N013,TH_SP15_GEN-APND,SANYSDRO,,,,,,,,unplaced
TH_ZP26_GEN-APND,RENFRO_1_N001,TH_ZP26_GEN-APND,RENFRO,,,,,,,,unplaced
TH_NP15_GEN-APND,SANJOQN_7_N001,TH_NP15_GEN-APND,SANJOQN,60678.0,San Joaquin Solar,CA,36.527246,-120.147901,7.0,0.0,precise
TH_SP15_GEN-APND,TULEWC1_7_N001,TH_SP15_GEN-APND,TULEWC,57913.0,Tule Wind LLC,CA,32.663889,-116.289722,6.0,0.0,precise
TH_SP15_GEN-APND,MURRAYGN_7_N022,TH_SP15_GEN-APND,MURRAYGN,,,,,,,,unplaced
TH_SP15_GEN-APND,TAP809_1_B1,TH_SP15_GEN-APND,TAP,,,,,,,,unplaced
TH_SP15_GEN-APND,TOT198L_7_N006,TH_SP15_GEN-APND,TOT,,,,,,,,unplaced
TH_SP15_GEN-APND,VSTA_6_N001,TH_SP15_GEN-APND,VSTA,,,,,,,,unplaced
TH_SP15_GEN-APND,CARLTNHS_1_N012,TH_SP15_GEN-APND,CARLTNHS,59002.0,Carlsbad Energy Center,CA,33.140507,-117.333916,4.0,0.0,precise
TH_NP15_GEN-APND,HIGGINS_1_N007,TH_NP15_GEN-APND,HIGGINS,,,,,,,,unplaced
TH_ZP26_GEN-APND,1501WDC2_7_ND001,TH_ZP26_GEN-APND,,,,,,,,,unplaced
TH_SP15_GEN-APND,ASTORIA2_7_N001,TH_SP15_GEN-APND,ASTORIA,59977.0,RE Astoria 2,CA,34.836649,-118.480204,7.0,0.0,precise
TH_NP15_GEN-APND,EUREKA_6_N001,TH_NP15_GEN-APND,EUREKA,,,,,,,,unplaced
TH_SP15_GEN-APND,SANBRDNO_2_N211,TH_SP15_GEN-APND,SANBRDNO,,,,,,,,unplaced
TH_SP15_GEN-APND,VICTOR_7_N020,TH_SP15_GEN-APND,VICTOR,65743.0,Victory Pass,CA,33.701001,-115.316292,6.0,0.0,precise
TH_NP15_GEN-APND,BLKDMDBT_7_N004,TH_NP15_GEN-APND,BLKDMDBT,,,,,,,,unplaced
TH_SP15_GEN-APND,REXFRD_7_NBT2,TH_SP15_GEN-APND,REXFRD,64633.0,Rexford Solar Farm,CA,35.840479,-119.082742,6.0,0.0,precise
TH_NP15_GEN-APND,PARADISE_1_N001,TH_NP15_GEN-APND,PARADISE,,,,,,,,unplaced
TH_SP15_GEN-APND,VICTOR_7_N017,TH_SP15_GEN-APND,VICTOR,65743.0,Victory Pass,CA,33.701001,-115.316292,6.0,0.0,precise
TH_SP15_GEN-APND,WDWLMON2_7_N001,TH_SP15_GEN-APND,WDWLMON,,,,,,,,unplaced
TH_NP15_GEN-APND,GLEAFTP_1_B1,TH_NP15_GEN-APND,GLEAFTP,,,,,,,,unplaced
TH_SP15_GEN-APND,SUNGEN4G_7_N001,TH_SP15_GEN-APND,SUNGEN,52169.0,Midway Sunset Cogen,CA,35.2269,-119.6294,6.0,0.0,precise
TH_SP15_GEN-APND,BLYTHESC_1_N005,TH_SP15_GEN-APND,BLYTHESC,,,,,,,,unplaced
TH_NP15_GEN-APND,NOOSA_7_N001,TH_NP15_GEN-APND,NOOSA,,,,,,,,unplaced
TH_NP15_GEN-APND,MOSSLDB_2_B1,TH_NP15_GEN-APND,MOSSLDB,,,,,,,,unplaced
TH_SP15_GEN-APND,VESTAL_6_N026,TH_SP15_GEN-APND,VESTAL,58644.0,Silver State Solar Power South,NV,35.63,-115.32,6.0,0.0,precise
TH_NP15_GEN-APND,CASCES_7_N009,TH_NP15_GEN-APND,CASCES,58590.0,Cascade Solar,CA,34.157222,-116.234444,6.0,0.0,precise
TH_SP15_GEN-APND,ALAMT6G_7_B1,TH_SP15_GEN-APND,ALAMT,315.0,AES Alamitos LLC,CA,33.7688,-118.1009,99.0,0.0,precise
TH_SP15_GEN-APND,MIDWIND_6_N004,TH_SP15_GEN-APND,MIDWIND,57079.0,Milford Wind Corridor I LLC,UT,38.53569,-112.935,7.0,0.0,precise
TH_SP15_GEN-APND,AVEP_7_ND001,TH_SP15_GEN-APND,AVEP,65591.0,AVEP BESS,CA,34.878039,-118.347,4.0,0.0,precise
TH_SP15_GEN-APND,ETIWANDA_6_N017,TH_SP15_GEN-APND,ETIWANDA,745.0,Etiwanda,CA,34.10345,-117.5257,99.0,0.0,precise
TH_SP15_GEN-APND,PORTRDGB_7_N008,TH_SP15_GEN-APND,PORTRDGB,,,,,,,,unplaced
TH_SP15_GEN-APND,GASKW1B2_7_N003,TH_SP15_GEN-APND,GASKW,61445.0,Gaskell West 1 Solar Facility,CA,34.832786,-118.563578,5.0,0.0,precise
TH_SP15_GEN-APND,VALTNE34_7_N006,TH_SP15_GEN-APND,VALTNE,62288.0,"Valentine Solar, LLC",CA,34.90422,-118.384341,6.0,0.0,precise
TH_SP15_GEN-APND,SCLARA_6_N001,TH_SP15_GEN-APND,SCLARA,,,,,,,,unplaced
TH_ZP26_GEN-APND,Q356_7_N001,TH_ZP26_GEN-APND,Q,,,,,,,,unplaced
TH_NP15_GEN-APND,POTTRVLY_7_N002,TH_NP15_GEN-APND,POTTRVLY,,,,,,,,unplaced
TH_SP15_GEN-APND,DUCORGN3_7_N001,TH_SP15_GEN-APND,DUCORGN,,,,,,,,unplaced
TH_NP15_GEN-APND,WRGHTPP_6_N002,TH_NP15_GEN-APND,WRGHTPP,,,,,,,,unplaced
TH_NP15_GEN-APND,TESLA_1_N027,TH_NP15_GEN-APND,TESLA,,,,,,,,unplaced
TH_NP15_GEN-APND,AGRICO_7_NBT1,TH_NP15_GEN-APND,AGRICO,,,,,,,,unplaced
TH_NP15_GEN-APND,Q1032C2_7_N001,TH_NP15_GEN-APND,Q,,,,,,,,unplaced
TH_SP15_GEN-APND,BIGSKGN6_7_N001,TH_SP15_GEN-APND,BIGSKGN,,,,,,,,unplaced
TH_NP15_GEN-APND,BLLEHVN_6_N009,TH_NP15_GEN-APND,BLLEHVN,,,,,,,,unplaced
TH_SP15_GEN-APND,ALMASL_7_GUS6N,TH_SP15_GEN-APND,ALMASL,68798.0,Lockheed Martin Palmdale Solar PV,CA,34.608,-118.109,6.0,0.0,precise
TH_SP15_GEN-APND,PSP44S_7_B1,TH_SP15_GEN-APND,PSP,,,,,,,,unplaced
TH_NP15_GEN-APND,MTZUMA2_7_B1,TH_NP15_GEN-APND,MTZUMA,57701.0,Montezuma Wind II,CA,38.116667,-121.821944,6.0,0.0,precise
TH_ZP26_GEN-APND,SOLBLU_7_NSR1,TH_ZP26_GEN-APND,SOLBLU,63848.0,Solar Blue,CA,36.173967,-119.904349,6.0,0.0,precise
TH_SP15_GEN-APND,MONLTS12_7_N004,TH_SP15_GEN-APND,MONLTS,,,,,,,,unplaced
TH_SP15_GEN-APND,MIDWIND_6_N005,TH_SP15_GEN-APND,MIDWIND,57079.0,Milford Wind Corridor I LLC,UT,38.53569,-112.935,7.0,0.0,precise
TH_NP15_GEN-APND,DOSPALS_7_N002,TH_NP15_GEN-APND,DOSPALS,,,,,,,,unplaced
TH_NP15_GEN-APND,PRUNEDLE_1_N004,TH_NP15_GEN-APND,PRUNEDLE,,,,,,,,unplaced
TH_ZP26_GEN-APND,4C744C32_7_N001,TH_ZP26_GEN-APND,,,,,,,,,unplaced
TH_SP15_GEN-APND,WILSPR2_7_N001,TH_SP15_GEN-APND,WILSPR,,,,,,,,unplaced
TH_SP15_GEN-APND,WNSTRGN1_7_N001,TH_SP15_GEN-APND,WNSTRGN,,,,,,,,unplaced
TH_SP15_GEN-APND,LKHODG1_7_N002,TH_SP15_GEN-APND,LKHODG,,,,,,,,unplaced
TH_SP15_GEN-APND,C590M1_7_N004,TH_SP15_GEN-APND,C,,,,,,,,unplaced
TH_NP15_GEN-APND,Q045CTG1_7_N002,TH_NP15_GEN-APND,Q,,,,,,,,unplaced
TH_NP15_GEN-APND,COLEMAN_6_B1,TH_NP15_GEN-APND,COLEMAN,227.0,Coleman PH,CA,40.404645,-122.121904,7.0,0.0,precise
TH_SP15_GEN-APND,BIGCRK1_2_B1,TH_SP15_GEN-APND,BIGCRK,318.0,Big Creek 2,CA,37.2,-119.3069,6.0,0.0,precise
TH_SP15_GEN-APND,LACSD_7_B4,TH_SP15_GEN-APND,LACSD,,,,,,,,unplaced
TH_SP15_GEN-APND,POLSPRNG_7_NBT2,TH_SP15_GEN-APND,POLSPRNG,,,,,,,,unplaced
TH_SP15_GEN-APND,OLINDA_6_N007,TH_SP15_GEN-APND,OLINDA,10206.0,Loma Linda University Cogen,CA,34.050391,-117.248417,6.0,0.0,precise
TH_SP15_GEN-APND,COLWATER_1_N011,TH_SP15_GEN-APND,COLWATER,,,,,,,,unplaced
TH_ZP26_GEN-APND,WHELRGPP_2_N004,TH_ZP26_GEN-APND,WHELRGPP,,,,,,,,unplaced
TH_SP15_GEN-APND,ENCANWND_6_N003,TH_SP15_GEN-APND,ENCANWND,,,,,,,,unplaced
TH_SP15_GEN-APND,TOT381_C_7_N001,TH_SP15_GEN-APND,TOT,,,,,,,,unplaced
TH_SP15_GEN-APND,CTG1AGN_7_N001,TH_SP15_GEN-APND,CTG,,,,,,,,unplaced
TH_SP15_GEN-APND,GOLETA_7_N202,TH_SP15_GEN-APND,GOLETA,66394.0,"Goleta Energy Storage, LLC",CA,34.432367,-119.868084,6.0,0.0,precise
TH_ZP26_GEN-APND,4C744C42_7_N001,TH_ZP26_GEN-APND,,,,,,,,,unplaced
TH_SP15_GEN-APND,EAGLMTC1_6_N001,TH_SP15_GEN-APND,EAGLMTC,,,,,,,,unplaced
TH_SP15_GEN-APND,VALTNEGN_7_N001,TH_SP15_GEN-APND,VALTNEGN,,,,,,,,unplaced
TH_NP15_GEN-APND,TRACY_1_N001,TH_NP15_GEN-APND,TRACY,55933.0,Tracy Combined Cycle Power Plant,CA,37.7107,-121.4906,5.0,0.0,precise
TH_SP15_GEN-APND,BROOKGEN_7_N003,TH_SP15_GEN-APND,BROOKGEN,57962.0,Brookfield Tehachapi 1,CA,35.008333,-118.241389,5.0,0.0,precise
TH_NP15_GEN-APND,BLUELAKE_7_GN001,TH_NP15_GEN-APND,BLUELAKE,10764.0,Blue Lake Power LLC,CA,40.8786,-123.9942,8.0,0.0,precise
TH_SP15_GEN-APND,SEGS2G_7_B1,TH_SP15_GEN-APND,SEGS,58429.0,Sunshine Gas Producers,CA,34.335678,-118.519188,4.0,0.0,precise
TH_SP15_GEN-APND,SPRINGVL_6_N006,TH_SP15_GEN-APND,SPRINGVL,450.0,Spring Creek,CA,40.628115,-122.467509,6.0,0.0,precise
TH_SP15_GEN-APND,VESTAL_6_N002,TH_SP15_GEN-APND,VESTAL,58644.0,Silver State Solar Power South,NV,35.63,-115.32,6.0,0.0,precise
TH_ZP26_GEN-APND,CHALAN_7_N002,TH_ZP26_GEN-APND,CHALAN,50003.0,Chalk Cliff Limited,CA,35.0968,-119.4299,4.0,0.0,precise
TH_NP15_GEN-APND,MISSIX_7_N006,TH_NP15_GEN-APND,MISSIX,,,,,,,,unplaced
TH_NP15_GEN-APND,FOSTERW_7_N004,TH_NP15_GEN-APND,FOSTERW,,,,,,,,unplaced
TH_SP15_GEN-APND,POLARIS _7_N001,TH_SP15_GEN-APND,POLARIS,,,,,,,,unplaced
TH_NP15_GEN-APND,MCMULLN2_7_N002,TH_NP15_GEN-APND,MCMULLN,,,,,,,,unplaced
TH_SP15_GEN-APND,VESTAL_6_N523,TH_SP15_GEN-APND,VESTAL,58644.0,Silver State Solar Power South,NV,35.63,-115.32,6.0,0.0,precise
TH_NP15_GEN-APND,ADERAG1_7_N001,TH_NP15_GEN-APND,ADERAG,60027.0,Adera Solar,CA,37.120586,-120.32488,5.0,0.0,precise
TH_NP15_GEN-APND,CATALYST_7_N002,TH_NP15_GEN-APND,CATALYST,,,,,,,,unplaced
TH_NP15_GEN-APND,MILPITAS_1_N008,TH_NP15_GEN-APND,MILPITAS,,,,,,,,unplaced
TH_NP15_GEN-APND,PIT4JT_2_B2,TH_NP15_GEN-APND,PIT,,,,,,,,unplaced
TH_SP15_GEN-APND,Q189GN1_7_N001,TH_SP15_GEN-APND,Q,,,,,,,,unplaced
TH_NP15_GEN-APND,SUBS34KV_7_N002,TH_NP15_GEN-APND,SUBS,,,,,,,,unplaced
TH_SP15_GEN-APND,ATLAS2_6_N023,TH_SP15_GEN-APND,ATLAS,,,,,,,,unplaced
TH_NP15_GEN-APND,GONZAGA_7_NWD2,TH_NP15_GEN-APND,GONZAGA,,,,,,,,unplaced
TH_SP15_GEN-APND,ATLAS2_6_N025,TH_SP15_GEN-APND,ATLAS,,,,,,,,unplaced
TH_SP15_GEN-APND,EASLEY_7_N014,TH_SP15_GEN-APND,EASLEY,,,,,,,,unplaced
TH_SP15_GEN-APND,SPRINGVL_6_N009,TH_SP15_GEN-APND,SPRINGVL,450.0,Spring Creek,CA,40.628115,-122.467509,6.0,0.0,precise
TH_SP15_GEN-APND,BUMONT_7_N001,TH_SP15_GEN-APND,BUMONT,,,,,,,,unplaced
TH_NP15_GEN-APND,REEDLEY_7_N002,TH_NP15_GEN-APND,REEDLEY,,,,,,,,unplaced
TH_SP15_GEN-APND,CPBORDER_7_N002,TH_SP15_GEN-APND,CPBORDER,,,,,,,,unplaced
TH_SP15_GEN-APND,CPBORDER_7_N001,TH_SP15_GEN-APND,CPBORDER,,,,,,,,unplaced
TH_ZP26_GEN-APND,DIABLO_5_B1,TH_ZP26_GEN-APND,DIABLO,6099.0,Diablo Canyon,CA,35.211536,-120.855542,6.0,0.0,precise
TH_NP15_GEN-APND,Q643W_7_N004,TH_NP15_GEN-APND,Q,,,,,,,,unplaced
TH_NP15_GEN-APND,DYERSM3_7_N001,TH_NP15_GEN-APND,DYERSM,,,,,,,,unplaced
TH_NP15_GEN-APND,EGLERCK_1_B1,TH_NP15_GEN-APND,EGLERCK,,,,,,,,unplaced
TH_SP15_GEN-APND,ATHOS_7_CN6,TH_SP15_GEN-APND,ATHOS,63300.0,Athos Solar Project,CA,33.751283,-115.35499,5.0,0.0,precise
TH_NP15_GEN-APND,DONNELLS_7_B1,TH_NP15_GEN-APND,DONNELLS,415.0,Donnells,CA,38.246656,-120.034072,8.0,0.0,precise
TH_SP15_GEN-APND,SPRINGVL_6_N025,TH_SP15_GEN-APND,SPRINGVL,450.0,Spring Creek,CA,40.628115,-122.467509,6.0,0.0,precise
TH_SP15_GEN-APND,TOT032G8_7_N001,TH_SP15_GEN-APND,TOT,,,,,,,,unplaced
