node,archetype,spread,conc,marker,size_node,kstar_physical_line,kstar_rating_MW,kstar_rating_source,MCC_mid,MCC_eve,import_signal,export_signal,hours_covered,kstar_contribution,n_months_active,size_cv,size_max_share,same_kstar_months,persistence_label,n_tpp_projects,earliest_isd_active,oldest_plan_year,max_slip_years,projects_summary
VSTA_1_N018,RED,44.618336985294114,0.16137137269450402,filled,254513695.55,NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,2500.0,voltage proxy 500 kV,-5.6690002502837515,0.05135685741487442,0.05135685741487442,5.6690002502837515,8759,1.121138225873871,11,0.3855128693058413,0.1413385086383299,2,11/12 mo · stable,0.0,,,,
VSTA_2_B1,RED,44.61990071078431,0.16135005072311678,filled,254513695.55,NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,2500.0,voltage proxy 500 kV,-5.671118762188513,0.05244622142350433,0.05244622142350433,5.671118762188513,8759,1.1209417619144046,11,0.3855128693058413,0.1413385086383299,2,11/12 mo · stable,0.0,,,,
VSTA_6_N001,RED,44.61990071078431,0.161379384852227,filled,254513695.55,NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,2500.0,voltage proxy 500 kV,-5.6740466691329585,0.05094365602998577,0.05094365602998577,5.6740466691329585,8759,1.1209417619144046,11,0.3855128693058413,0.1413385086383299,2,11/12 mo · stable,0.0,,,,
VSTA_6_N008,RED,44.61990071078431,0.161379384852227,filled,254513695.55,NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,2500.0,voltage proxy 500 kV,-5.6740466691329585,0.05094365602998577,0.05094365602998577,5.6740466691329585,8759,1.1209417619144046,11,0.3855128693058413,0.1413385086383299,2,11/12 mo · stable,0.0,,,,
WADHAM_7_B1,WHITE,51.974723088235294,0.1583959258238515,filled,111173673.64275,NOM:31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,150.0,voltage proxy 60 kV,4.357467204755504,-0.8207245428240739,-0.8207245428240739,-4.357467204755504,8759,1.9088694288101955,10,0.7293652654023829,0.2271829315144381,7,10/12 mo · moderate,0.0,,,,
WALNUT_6_N007,RED,48.17098165441176,0.1642197532826161,filled,283786787.543,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.4287143219576715,-0.07770576960658798,-0.07770576960658798,6.4287143219576715,8759,0.9278210820470626,12,1.3504999166522818,0.3889688652110409,3,12/12 mo · variable,0.0,,,,
WALNUT_6_N008,RED,48.17098165441176,0.1642197532826161,filled,283786787.543,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.4287143219576715,-0.07770576960658798,-0.07770576960658798,6.4287143219576715,8759,0.9278210820470626,12,1.3504999166522818,0.3889688652110409,3,12/12 mo · variable,0.0,,,,
WALNUT_6_N011,RED,48.17098165441176,0.1642197532826161,filled,283786787.543,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.4287143219576715,-0.07770576960658798,-0.07770576960658798,6.4287143219576715,8759,0.9278210820470626,12,1.3504999166522818,0.3889688652110409,3,12/12 mo · variable,0.0,,,,
WARNE1_7_B1,RED,47.044533799019604,0.16466450669112861,filled,276052100.05,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.778893291866146,-0.5080776512763484,-0.5080776512763484,6.778893291866146,8759,0.9270131939266196,11,1.3765506020226403,0.4133477008827376,3,11/12 mo · variable,0.0,,,,
WARNE2_7_B1,RED,47.044533799019604,0.16466450669112861,filled,276052100.05,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.778893291866146,-0.5080776512763484,-0.5080776512763484,6.778893291866146,8759,0.9270131939266196,11,1.3765506020226403,0.4133477008827376,3,11/12 mo · variable,0.0,,,,
WARNERVL_2_B1,BLUE,47.687349534313725,0.18910331251683576,filled,737588100.4920001,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,4.201079095432242,3.427476222527576,3.427476222527576,-4.201079095432242,8759,1.616377524367938,8,1.0408838862132606,0.3841329116536357,4,8/12 mo · variable,0.0,,,,
WASCO_12_N008,RED,57.18767426470588,0.13120278696836982,filled,353675065.3335,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-8.701034227975123,-1.385199176080602,-1.385199176080602,8.701034227975123,8759,1.2911435978024983,12,1.1605430384007227,0.298086425728209,4,12/12 mo · variable,0.0,,,,
WAUKENA_1_B1,PURPLE,147.92129938725492,0.14507109021543693,filled,180468698.0605,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-22.221386863973162,8.140991861020437,8.140991861020437,22.221386863973162,8759,4.3978590896076355,10,1.395958382409747,0.4137946333644648,3,10/12 mo · variable,0.0,,,,
WAUKENA_7_N003,PURPLE,147.92129938725492,0.14507109021543693,filled,180468698.0605,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-22.221386863973162,8.140991861020437,8.140991861020437,22.221386863973162,8759,4.3978590896076355,10,1.395958382409747,0.4137946333644648,3,10/12 mo · variable,0.0,,,,
WCEDAR_GNODE1,RED,26.808539705882353,0.3708872331861179,filled,138257553.72,ITC:PACE_FOURCORNE345_ITC,,unknown,-4.189008931893241,-0.8782313764600936,-0.8782313764600936,4.189008931893241,8759,1.0756297169871252,6,0.6823393323817247,0.3077452768594082,2,6/12 mo · moderate,0.0,,,,
WCEDAR_GNODE2,RED,26.808539705882353,0.3708872331861179,filled,138257553.72,ITC:PACE_FOURCORNE345_ITC,,unknown,-4.189008931893241,-0.8782313764600936,-0.8782313764600936,4.189008931893241,8759,1.0756297169871252,6,0.6823393323817247,0.3077452768594082,2,6/12 mo · moderate,0.0,,,,
WCEDAR_GNODE3,RED,26.808539705882353,0.3708872331861179,filled,138257553.72,ITC:PACE_FOURCORNE345_ITC,,unknown,-4.189008931893241,-0.8782313764600936,-0.8782313764600936,4.189008931893241,8759,1.0756297169871252,6,0.6823393323817247,0.3077452768594082,2,6/12 mo · moderate,0.0,,,,
WDFRDF_7_N001,WHITE,53.08705084558824,0.11536460216279432,filled,188335853.67675,NOM:31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,150.0,voltage proxy 60 kV,5.943685799353559,2.9624730773356163,2.9624730773356163,-5.943685799353559,8759,1.808101710869202,10,1.5626940312725883,0.4775012299526804,5,10/12 mo · variable,0.0,,,,
WDLNDBM_1_B1,WHITE,45.77907020833334,0.21254498877227704,filled,291521475.036,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,2.8331974525121613,0.5009597571377901,0.5009597571377901,-2.8331974525121613,8759,1.2614486553074422,11,1.2080605245306075,0.3195067699049511,4,11/12 mo · variable,0.0,,,,
WDT273_7_N004,RED,45.84022960784314,0.1645535593799851,filled,276052100.05,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.7544314747311835,-0.38044596287895743,-0.38044596287895743,6.7544314747311835,8759,0.9310082416885617,11,1.3765506020226403,0.4133477008827376,3,11/12 mo · variable,0.0,,,,
WDT273_7_N005,RED,45.84022960784314,0.1645535593799851,filled,276052100.05,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.7544314747311835,-0.38044596287895743,-0.38044596287895743,6.7544314747311835,8759,0.9310082416885617,11,1.3765506020226403,0.4133477008827376,3,11/12 mo · variable,0.0,,,,
WDT273_7_N006,RED,45.84022960784314,0.1645535593799851,filled,276052100.05,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.7544314747311835,-0.38044596287895743,-0.38044596287895743,6.7544314747311835,8759,0.9310082416885617,11,1.3765506020226403,0.4133477008827376,3,11/12 mo · variable,0.0,,,,
WDT273_7_N007,RED,45.84022960784314,0.1645535593799851,filled,276052100.05,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.7544314747311835,-0.38044596287895743,-0.38044596287895743,6.7544314747311835,8759,0.9310082416885617,11,1.3765506020226403,0.4133477008827376,3,11/12 mo · variable,0.0,,,,
WDT273_7_N008,RED,45.84022960784314,0.1645535593799851,filled,276052100.05,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.7544314747311835,-0.38044596287895743,-0.38044596287895743,6.7544314747311835,8759,0.9310082416885617,11,1.3765506020226403,0.4133477008827376,3,11/12 mo · variable,0.0,,,,
WDT404L_7_N001,RED,49.222096029411766,0.15058134352135397,filled,283786787.543,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-7.44949858030274,-0.4318013582842634,-0.4318013582842634,7.44949858030274,8759,0.9141901251537878,12,1.3504999166522818,0.3889688652110409,3,12/12 mo · variable,0.0,,,,
WDWLMON1_7_N001,RED,47.19624970588236,0.15388750259152856,filled,283786787.543,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-7.1166735156266006,-0.36559529670432217,-0.36559529670432217,7.1166735156266006,8759,0.9858068894916678,12,1.3504999166522818,0.3889688652110409,3,12/12 mo · variable,0.0,,,,
WDWLMON2_7_N001,RED,47.19624970588236,0.15388750259152856,filled,283786787.543,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-7.1166735156266006,-0.36559529670432217,-0.36559529670432217,7.1166735156266006,8759,0.9858068894916678,12,1.3504999166522818,0.3889688652110409,3,12/12 mo · variable,0.0,,,,
WDWRGEN_7_N002,PURPLE,114.78953662990196,0.14162299829180128,filled,1309803266.106,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-10.531136877641236,4.526266364033961,4.526266364033961,10.531136877641236,8759,3.0759142024670956,10,0.7820258215003038,0.2532952318658459,6,10/12 mo · moderate,0.0,,,,
WEBER1_6_N002,WHITE,45.959829877450986,0.15523881653231497,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,4.813192546597116,1.7337335131248401,1.7337335131248401,-4.813192546597116,8759,1.3544544194012613,9,0.8731524650235196,0.2850984659478979,5,9/12 mo · moderate,0.0,,,,
WEBER_2_N021,WHITE,45.959829877450986,0.15523881653231497,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,4.813192546597116,1.7337335131248401,1.7337335131248401,-4.813192546597116,8759,1.3544544194012613,9,0.8731524650235196,0.2850984659478979,5,9/12 mo · moderate,0.0,,,,
WEBER_NODET,WHITE,14.354354865196079,0.46695988831085145,filled,222267865.778,ITC:PACE_FOURCORNE345_ITC,,unknown,-0.5207647764038232,-0.7132554846096816,-0.7132554846096816,0.5207647764038232,8759,0.627830505259131,4,1.6911673071196482,0.8827468007656636,2,sporadic (4/12 mo),0.0,,,,
WELS_PAC_GNODE1,WHITE,41.87741992647059,0.20983593938220071,filled,199776475.485,ITC:PACE_FOURCORNE345_ITC,,unknown,6.902638357266599,-1.1155806624397293,-1.1155806624397293,-6.902638357266599,8759,0.8481826727427741,6,0.6030892514214147,0.2700211356128297,2,6/12 mo · moderate,0.0,,,,
WESCAN_7_N002,RED,51.14519165441176,0.16968803258459295,filled,181240150.724,NOM:22832_SYCAMORE_230_22652_PENSQTOS_230_BR_1 _1,700.0,voltage proxy 230 kV,-8.74225541726617,0.8625372815260177,0.8625372815260177,8.74225541726617,8759,2.001230607248992,10,0.603245315851375,0.2069752382281508,3,10/12 mo · moderate,0.0,,,,
WESCN2_7_N003,RED,51.14519165441176,0.16966385837873257,filled,181240150.724,NOM:22832_SYCAMORE_230_22652_PENSQTOS_230_BR_1 _1,700.0,voltage proxy 230 kV,-8.742176337161846,0.8554925068204366,0.8554925068204366,8.742176337161846,8759,2.001228646297269,10,0.603245315851375,0.2069752382281508,3,10/12 mo · moderate,0.0,,,,
WESCN2_7_ND004,RED,49.93195355392157,0.17121284010841498,filled,153014256.52,NOM:22832_SYCAMORE_230_22652_PENSQTOS_230_BR_1 _1,700.0,voltage proxy 230 kV,-8.62039167430855,0.45061323088450905,0.45061323088450905,8.62039167430855,7751,1.7969860299123228,9,0.6476583581562956,0.2437863895882506,3,9/12 mo · moderate,0.0,,,,
WESTJCT_6_B1,WHITE,41.687445980392155,0.23683849321091258,filled,239827483.63549995,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,0.9516827681995644,0.443624181591622,0.443624181591622,-0.9516827681995644,8759,1.225098493241354,12,1.53194397328986,0.3892652504099596,3,12/12 mo · variable,0.0,,,,
WESTPARK_1_N001,RED,60.05848426470588,0.16425355441867298,filled,353675065.3335,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-8.648348342607527,-0.47406819666058614,-0.47406819666058614,8.648348342607527,8759,1.290563395229833,12,1.1605430384007227,0.298086425728209,4,12/12 mo · variable,0.0,,,,
WESTVALL_NODE1,WHITE,16.129825122549022,0.45065631438759346,filled,276052100.05,ITC:PACE_FOURCORNE345_ITC,,unknown,-0.6269921742628862,-0.7361485111087109,-0.7361485111087109,0.6269921742628862,8759,0.6964818905769461,5,1.7515397196725495,0.8248874716395709,2,5/12 mo · variable,0.0,,,,
WESTVALL_NODE2,WHITE,16.129825122549022,0.45065631438759346,filled,276052100.05,ITC:PACE_FOURCORNE345_ITC,,unknown,-0.6269921742628862,-0.7361485111087109,-0.7361485111087109,0.6269921742628862,8759,0.6964818905769461,5,1.7515397196725495,0.8248874716395709,2,5/12 mo · variable,0.0,,,,
WESTVALL_NODE3,WHITE,16.129825122549022,0.45065631438759346,filled,276052100.05,ITC:PACE_FOURCORNE345_ITC,,unknown,-0.6269921742628862,-0.7361485111087109,-0.7361485111087109,0.6269921742628862,8759,0.6964818905769461,5,1.7515397196725495,0.8248874716395709,2,5/12 mo · variable,0.0,,,,
WESTVALL_NODE4,WHITE,16.129825122549022,0.45065631438759346,filled,276052100.05,ITC:PACE_FOURCORNE345_ITC,,unknown,-0.6269921742628862,-0.7361485111087109,-0.7361485111087109,0.6269921742628862,8759,0.6964818905769461,5,1.7515397196725495,0.8248874716395709,2,5/12 mo · variable,0.0,,,,
WESTVALL_NODE5,WHITE,16.129825122549022,0.45065631438759346,filled,276052100.05,ITC:PACE_FOURCORNE345_ITC,,unknown,-0.6269921742628862,-0.7361485111087109,-0.7361485111087109,0.6269921742628862,8759,0.6964818905769461,5,1.7515397196725495,0.8248874716395709,2,5/12 mo · variable,0.0,,,,
WESTWOOD_6_B1,WHITE,34.839369375000004,0.23764495824854837,filled,239827483.63549995,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,0.9729114488692611,-0.405144459648084,-0.405144459648084,-0.9729114488692611,8759,1.1347958286350206,12,1.7098877705932292,0.4993478609448049,3,12/12 mo · variable,0.0,,,,
WHEATLND_6_N006,WHITE,44.897880416666666,0.22322309904830584,filled,271291328.43050003,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,1.7315918784370201,0.5883450422680384,0.5883450422680384,-1.7315918784370201,8759,1.2486943232982917,12,1.2879093261885413,0.318376689975975,4,12/12 mo · variable,0.0,,,,
WHEELBR1_7_B1,WHITE,30.939249803921566,0.15468800490134724,filled,299346115.374,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,3.901574741571727,0.3967173429032791,0.3967173429032791,-3.901574741571727,8759,1.0184330414033307,10,1.2951518072556591,0.3797253030239237,3,10/12 mo · variable,0.0,,,,
WHEELBR2_7_B1,WHITE,30.939249803921566,0.15468800490134724,filled,299346115.374,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,3.901574741571727,0.3967173429032791,0.3967173429032791,-3.901574741571727,8759,1.0184330414033307,10,1.2951518072556591,0.3797253030239237,3,10/12 mo · variable,0.0,,,,
WHELRGPP_2_N004,RED,73.70048598039216,0.1131414862254621,filled,283786787.543,NOM:39021_SC21ATP _70.0_34888_ARVIN   _70.0_BR_1 _1,150.0,voltage proxy 70 kV,-12.98304014767025,-8.465285345868802,-8.465285345868802,12.98304014767025,8759,1.7250370739363325,12,1.1177520014057138,0.318348821925196,4,12/12 mo · variable,0.0,,,,
WHITEW_7_N001,RED,59.38877333333333,0.13912572481707325,filled,209466044.928,NOM:22832_SYCAMORE_230_22652_PENSQTOS_230_BR_1 _1,700.0,voltage proxy 230 kV,-8.866473812873357,-2.6651952872250493,-2.6651952872250493,8.866473812873357,8759,1.3220408254724694,11,0.5643996945712092,0.1839717145816659,3,11/12 mo · moderate,0.0,,,,
WILLIAMS_7_N001,WHITE,51.974723088235294,0.15839595601808132,filled,111173673.64275,NOM:31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,150.0,voltage proxy 60 kV,4.357454196242959,-0.8207245428240739,-0.8207245428240739,-4.357454196242959,8759,1.9088694288101955,10,0.7293652654023829,0.2271829315144381,7,10/12 mo · moderate,0.0,,,,
WILLWCRK_6_N003,WHITE,36.50201556372549,0.13529558273136053,filled,221855418.20699996,NOM:31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,150.0,voltage proxy 60 kV,3.84965846228452,-0.35849439494660995,-0.35849439494660995,-3.84965846228452,8759,1.1508731388856268,10,1.403713056410096,0.4412536887231404,3,10/12 mo · variable,0.0,,,,
WILSPR2_7_N001,RED,52.164749779411764,0.15195492724984758,filled,252322942.74799997,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-7.674766734845964,-0.7074374082914638,-0.7074374082914638,7.674766734845964,8759,1.0716264063904999,12,1.4139596156528895,0.4029539683046919,2,12/12 mo · variable,0.0,,,,
WINDGAP_2_N003,RED,73.70048598039216,0.1133464607760186,filled,283786787.543,NOM:39021_SC21ATP _70.0_34888_ARVIN   _70.0_BR_1 _1,150.0,voltage proxy 70 kV,-13.142436694623656,-8.680441488976628,-8.680441488976628,13.142436694623656,8759,1.7250370719792247,12,1.1177520014057138,0.318348821925196,4,12/12 mo · variable,0.0,,,,
WINDHUB_2_B1,RED,51.875696004901954,0.15230557767843336,filled,252322942.74799997,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-7.555943322159284,-0.6440370226481159,-0.6440370226481159,7.555943322159284,8759,1.0433340437808043,12,1.4139596156528895,0.4029539683046919,2,12/12 mo · variable,0.0,,,,
WINDHUB_2_B3,RED,51.873293063725484,0.15230443209067066,filled,252322942.74799997,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-7.555899313374723,-0.6440339866938148,-0.6440339866938148,7.555899313374723,8759,1.0433340437808043,12,1.4139596156528895,0.4029539683046919,2,12/12 mo · variable,0.0,,,,
WIRLWIND_2_B1,RED,52.164749779411764,0.1519549208297372,filled,252322942.74799997,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-7.674759806605223,-0.7074374082914638,-0.7074374082914638,7.674759806605223,8759,1.0716264063904999,12,1.4139596156528895,0.4029539683046919,2,12/12 mo · variable,0.0,,,,
WISE1_7_B1,WHITE,42.51944987745098,0.20909240012700095,filled,360884765.232,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,3.745186458788829,1.5552801619370304,1.5552801619370304,-3.745186458788829,8759,1.1729538281549603,11,1.022526574938057,0.2775848339566296,5,11/12 mo · variable,0.0,,,,
WISE2_7_B1,WHITE,42.51944987745098,0.20909240012700095,filled,360884765.232,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,3.745186458788829,1.5552801619370304,1.5552801619370304,-3.745186458788829,8759,1.1729538281549603,11,1.022526574938057,0.2775848339566296,5,11/12 mo · variable,0.0,,,,
WISHON1_7_B2,PURPLE,117.04256145833334,0.16868243233433222,filled,1114291435.752,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-10.160969014775347,12.091639429410149,12.091639429410149,10.160969014775347,8759,2.9676382286728993,9,0.8484504173089409,0.3096303047161642,5,9/12 mo · moderate,0.0,,,,
WISHON1_7_B3,PURPLE,117.04256145833334,0.16868243233433222,filled,1114291435.752,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-10.160969014775347,12.091639429410149,12.091639429410149,10.160969014775347,8759,2.9676382286728993,9,0.8484504173089409,0.3096303047161642,5,9/12 mo · moderate,0.0,,,,
WISHON2_7_B2,PURPLE,117.04256145833334,0.16868243233433222,filled,1114291435.752,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-10.160969014775347,12.091639429410149,12.091639429410149,10.160969014775347,8759,2.9676382286728993,9,0.8484504173089409,0.3096303047161642,5,9/12 mo · moderate,0.0,,,,
WISHON2_7_B3,PURPLE,117.04256145833334,0.16868243233433222,filled,1114291435.752,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-10.160969014775347,12.091639429410149,12.091639429410149,10.160969014775347,8759,2.9676382286728993,9,0.8484504173089409,0.3096303047161642,5,9/12 mo · moderate,0.0,,,,
WLDWDG2_7_N001,RED,57.20672921568627,0.13114451681744135,filled,353675065.3335,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-8.706978147336363,-1.3690314631149725,-1.3690314631149725,8.706978147336363,8759,1.291248195016422,12,1.1605430384007227,0.298086425728209,4,12/12 mo · variable,0.0,,,,
WLMNGTON_7_N002,RED,50.08529414215687,0.1901699565123819,filled,283786787.543,NOM:24091_MESA CAL_230_24076_LAGUBELL_230_BR_2_1,700.0,voltage proxy 230 kV,-4.719587776738778,0.004548530376610914,0.004548530376610914,4.719587776738778,8759,1.1146077641069887,12,1.4298522113846248,0.4046934022898026,2,12/12 mo · variable,0.0,,,,
WLMNGTON_7_N003,RED,50.08529414215687,0.1901699565123819,filled,283786787.543,NOM:24091_MESA CAL_230_24076_LAGUBELL_230_BR_2_1,700.0,voltage proxy 230 kV,-4.719587776738778,0.004548530376610914,0.004548530376610914,4.719587776738778,8759,1.1146077641069887,12,1.4298522113846248,0.4046934022898026,2,12/12 mo · variable,0.0,,,,
